id,name,fold,tstat,pvalue,anova,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,LTB,PTB,RTB,SIM,T016B1,T016BCG,T016PPD,T027B1,T027BCG,T027PPD,T080B1,T080BCG,T080PPD,T095B1,T095BCG,T095PPD,T101B1,T101BCG,T101PPD,T104B1,T104BCG,T104PPD,T011B1,T011BCG,T011PPD,T013B1,T013BCG,T013PPD,T014B1,T014BCG,T014PPD,T032B1,T032BCG,T032PPD,T033B1,T033BCG,T033PPD,T047B1,T047BCG,T047PPD,T051B1,T051BCG,T051PPD,T107B1,T107BCG,T107PPD,T108B1,T108BCG,T108PPD,T166B1,T166BCG,T166PPD,T173B1,T173BCG,T173PPD,T176B1,T176BCG,T176PPD,T035B1,T035BCG,T090B1,T090BCG,T090PPD,T142B1,T142BCG,T142PPD,T163B1,T163BCG,T163PPD,T164B1,T164BCG,T164PPD,T165B1,T165BCG,T165PPD,isotopes
190,M702T8280,1.149373299,-0.231092393,0.8192048,0.106910798,702.400134,702.3992394,702.4034561,8279.5926,8266.128,8286.099,13,3,9,0,1,646165.4423,1787750.431,1050719.06,1555346.586,2018950.062,13422819.58,149998.2045,291754.134,1925084.385,221376.935,85051.04275,790212.3559,96713.76283,582902.7656,180422.846,0,286522.1337,437100.8295,138907.4327,1007915.98,900989.445,311595.3533,5318286.158,2781050.793,114872.0387,499034.6498,1452346.532,159536.7036,325461.8235,168628.9567,1197379.166,1509776.306,3900042.695,1098795.616,1011874.277,314645.4617,528057.5921,377954.6953,410410.3543,0,498727.7166,0,1810373.814,756936.575,409162.8401,0,0,0,0,0,0,0,0,0,1613189.758,1417305.983,491919.856,1097940.55,890408.4775,0,0,0,0,0,0,0,0,0,0,0,0,
191,M759T8226_2,1.175894165,0.226513372,0.822174987,0.088072443,759.3961941,759.39518,759.3987095,8225.5002,8213.436,8235.7212,17,6,9,1,1,2748172.573,17284803.43,973052.663,1643384.068,1741955.257,2875044.703,1040924.34,447266.728,48882428.14,4668006.307,818994.7901,11584086.83,146955.779,209104.0062,492298.9144,53256.2307,530392.9897,248403.4236,744698.0824,9245592.957,7185012.512,388982.2339,13588988.71,6785020.965,296788.1649,273659.1571,3326384.545,189420.6114,92912.17079,590839.5873,4099019.37,3266798.215,56778812.83,4157330.4,921337.6144,1411113.247,477067.5702,878494.1611,1969773.3,0,51138.90073,0,3224630.705,792330.215,1484385.854,0,0,0,0,0,0,0,0,0,1670999.682,364286.8467,534650.2969,649904.6899,281374.9449,0,0,0,0,0,0,0,0,0,0,0,0,
192,M753T8226_2,1.158584086,0.220021576,0.827174156,0.050313609,753.3861501,753.3844071,753.3887308,8225.5188,8213.4282,8237.3958,24,9,10,1,4,18854198.58,225125757.3,798289.0579,11589597.92,12981005.51,22369058.89,777428.6661,2948640.638,401432099.5,39415425.76,5941022.365,87174031.31,1544620.195,902327.2606,6248671.386,959047.0169,1245471.706,259868.1578,3145461.156,143256203.8,58968030.57,481043.0683,148411101.1,73757657.19,933988.0883,557840.5059,28923837.95,231250.8258,2192021.492,580156.1111,39645212.07,31324501,400461943.9,32789653.42,7707111.376,500027.5438,344041.8987,623964.9083,622260.0437,0,75471.08875,0,22295515.62,694116.8281,444475.5541,0,0,0,0,0,0,0,0,0,12568633.15,3773190.856,5216806.929,9710260.514,3687568.897,0,0,0,0,0,0,0,0,0,0,0,0,
193,M859T8292,1.144132299,0.219499542,0.827616989,0.044146719,859.482084,859.4794219,859.4841349,8292.435,8284.0872,8300.5734,15,3,9,0,3,2762896.785,11131574.65,1943475.127,5521207.549,23531327.8,72062259.47,380227.8301,5427709.433,11033365.91,1142250.961,2034981.66,4501697.732,201067.1042,570886.3503,0,0,510145.331,606451.6398,1728163.784,4764842.054,4307343.64,563210.199,42208744.56,31579135.08,425864.6762,1283201.946,10560352.33,312957.4138,81696.22682,783498.3589,2799802.6,11304737.86,42551751.42,4925689.33,1926726.41,1916833.598,448657.9683,694621.2654,1803063.018,0,593384.9368,0,2275050.357,956756.4433,1700064.769,0,0,0,0,0,0,0,0,0,8566045.726,4955016.326,2596421.862,1678079.749,1748286.784,0,0,0,0,0,0,0,0,0,0,0,0,
194,M471T1264,1.097760933,0.213674428,0.832114129,0.235612336,471.2115615,471.2103278,471.2123686,1264.27767,1251.31074,1283.61444,22,6,10,2,3,5732206.676,58932.78286,1547422.55,9371758.287,7602028.95,9309205.368,3319877.08,346019.2886,409380.6321,608984.3788,288236.3586,474895.9384,239266.4927,43056.49309,899035.4573,86751.71002,90054.52289,36303.92244,465844.4883,148421.8982,312586.2563,2681800.415,7847324.787,3788335.364,847258.0105,55230.49666,2238824.941,379114.4499,3361492.575,1083827.612,3425296.405,10276260.24,1762419.206,1098700.139,4513912.287,132508.708,2019251.788,27238.34449,40954.55628,2696550.842,18743018.77,28550.31522,204014.1055,40797.07792,1705.259046,2003001.652,28913982.86,8126980.908,282016.6156,1260368.421,436304.4716,115207674.2,28634200.3,359740.8681,49966.50612,5500478.199,1567686.022,1482975.551,3712319.865,9918218.258,960670.8296,83876.88247,53293719.94,1641606.812,5559935.444,2491980.016,10978498.26,290941.0806,111629.2125,275559.9775,394133.0241,
195,M754T8226_1,1.152549732,0.211943514,0.833422583,0.053299137,753.720446,753.7193172,753.722776,8225.5002,8213.4282,8233.9266,23,9,10,1,3,12979362.54,152790004.5,1093997.696,8339486.54,8932926.514,14108883.48,774714.0585,1820756.481,277308217.4,25764736.57,3964365.646,58441703.64,730101.0847,598586.9906,4213240.678,682314.8906,2271633.699,275677.4226,2240557.124,97727586.24,40222529.13,386826.471,101572432,50183159.53,622714.2202,476796.7533,20022584.68,204212.6817,1206685.834,1007117.925,26530644.13,21006489.95,271361195.8,22154918.5,5370643.569,523548.893,364390.44,873503.0132,705795.8434,0,58490.11931,0,15616680.58,796759.2686,656697.2312,0,0,0,0,0,0,0,0,0,15153808.36,2454662.488,3384973.623,6826912.594,1819335.847,0,0,0,0,0,0,0,0,0,0,0,0,
196,M933T8194_1,1.100576706,0.20856914,0.836072038,0.180975342,932.5015695,932.5002405,932.5035124,8193.7605,8174.8542,8199.975,22,8,9,0,5,5144781.23,3028562.735,1145659.684,10202990.71,901303.2369,1318261.186,3131578.433,2125309.981,5923788.425,19915259.92,39308568.61,1596897.735,997962.0402,23985860.35,875050.8155,220964.3407,261712.8266,799399.6868,1057302.333,1607651.651,2395130.654,1595367.915,13848876.34,25123925.3,28317310.26,501958.3392,2234907.181,272688.3792,808011.3685,1037881.818,12930142.22,16849219.88,6381706.203,10668093.16,6182841.171,1229003.491,9377756.016,1204115.958,958738.8466,0,3549515.045,0,5911737.939,587191.5932,649482.6187,0,0,0,0,0,0,0,0,0,38399032.28,10013650.05,43960611.66,16006774.99,20598652.6,0,0,0,0,0,0,0,0,0,0,0,0,
197,M859T8293_1,1.123314657,0.208054542,0.836432524,0.025462926,858.8786378,858.8768233,858.8814465,8292.8394,8284.8366,8299.1052,16,5,9,1,1,1162383.446,5319116.137,739873.902,824263.3694,10496806.44,28610773.62,400829.6123,2893050.565,12460308.41,923780.8605,1023716.564,1843775.443,246966.5388,465920.0025,890379.0204,607861.054,245555.6688,681148.7545,801800.8154,2477058.087,1835219.022,595899.2491,20970935.7,13281753.65,464922.7018,479396.2518,4571748.699,284251.7333,160062.0583,293379.764,1323358.209,5052591.658,20232582.58,3681826.715,989778.2043,951809.4943,704179.2229,672101.5345,710757.5579,0,588158.7826,0,1357663.311,910191.4238,676351.5165,0,0,0,0,0,0,0,0,0,3903647.185,2386624.575,1303621.731,1331873.527,918030.8719,0,0,0,0,0,0,0,0,0,0,0,0,
198,M468T1294,1.181205222,-0.192287155,0.848700744,0.406960111,467.9056684,467.9017156,467.9065895,1294.23948,1280.64084,1308.642,23,8,9,2,3,25711876.45,27251.90789,3801.845709,135818493.6,26003854.24,18969397.78,3565.762914,29327.52898,7257244.591,349350.9076,40377.10533,2931428.573,3340277.085,49723.50051,932205.5212,5227.987816,5082.370661,6496.862491,2252678.801,8501.059497,142912.2166,2953.365512,112862057.3,4145008.38,9354643.26,2040.995575,478877.1901,1389.635803,27786056.92,4508.651005,407201.1002,11015014.76,2533545.81,2508466.417,13996899.63,4867.704775,7730322.759,15987.51105,1457.304718,1331665.48,6903756.865,0,2885072.402,942.0683923,3153.787967,532870.0497,1509950.484,14810435.04,52497.48035,26954428.59,174051.3431,7736686.08,1974096.945,560581.8296,418253.3576,7956799.925,66593.05163,669963.975,2246347.544,883098.4498,3144395.076,1119551.268,805047.7967,1099063.51,733898.2571,842073.9893,5832976.997,1049826.438,136005.3056,1079333.886,1834580.069,
199,M855T8180,1.092579736,-0.183032569,0.856173202,0.017137408,855.4843631,855.4819832,855.4860891,8180.3754,8172.549,8190.3078,20,9,5,1,5,5120477.666,12016995.53,548133.8998,40450341.87,3494683.094,7713086.336,102543108.3,1430537.736,57990748.04,15824583.57,5401215.042,14023814.66,1794028.176,3464119.71,3423298.735,1543259.596,70953.24375,611343.9661,2626715.499,10186775.41,12679163.45,505378.456,16923024.22,22856715.51,45408787.34,889555.3031,11731771.82,442465.481,8105810.795,24798306.87,9432344.654,9727820.036,50726307.61,20745891.49,5376286.86,790636.5067,13741111.07,434514.3334,816298.275,0,2752203.827,0,14983096.28,620263.3391,570023.5483,0,0,0,0,0,0,0,0,0,11724323.93,2495253.225,5425413.141,16617897.55,17896154.04,0,0,0,0,0,0,0,0,0,0,0,0,
200,M615T3367,1.12410825,0.178414128,0.859644192,0.096841285,614.5209488,614.5195943,614.5212907,3367.00476,3352.53942,3383.20056,16,4,9,1,2,38479419.96,14340003.17,15323648.28,11965779.93,555317561.1,95077936.55,5868257.572,99934735.2,14364290.89,5775836.813,10250140.93,16598260.36,1950463.339,6362588.768,25079783.32,2891539.949,374167.7961,12729907.84,27494208.61,47077817.39,57822302.69,65861.85931,68367795.19,78198121.35,23964238.63,778022.1829,97988394.84,308951.649,50308059.34,752851.2395,68360478.39,3659460.632,356237243.6,61930321.51,103602389.1,1521622.422,69883583.82,68114.23222,2063458.842,0,4735054.922,832939.388,2428404.694,396145.3937,90910.76105,0,1767325.372,5282748.423,1313564.99,349040.6546,0,110675.9154,14287269.83,492232.6972,14230282.34,8327558.575,71891330.65,30998199.5,11648452.53,17826292.3,123717.8492,76716.09449,457654.5962,7894964.847,58749.45514,0,994802.6038,985230.0614,3246450.701,1548278.21,837999.3243,
201,M1225T1059,1.105620082,-0.174856333,0.862229749,0.560301364,1225.409015,1225.408053,1225.41014,1058.5362,1046.93976,1066.60008,25,7,9,4,5,5860517.94,60253.23621,1253.050824,6302599.85,4977626.216,688917.5559,0,40641.92056,340234.9756,2512739.187,34840.43613,958847.5588,83874.22593,337369.723,1149281.55,22498.00033,1958.300995,0,366322.3031,471465.0144,3883.40165,1297.009327,7812462.539,716343.4007,541376.0463,0,219240.6257,0,2848059.612,0,1165325.029,5297382.684,99377.05014,744819.5422,853229.2966,0,3046022.072,0,0,448730.7419,0,0,654361.1153,0,2346.842599,1515371.552,0,2669723.375,4456.106968,217611.047,2263.324339,0,0,0,386693.8143,7855261.052,302050.9929,826926.2287,2385923.917,2609.968142,52474.9443,31853.36627,0,0,1967048.038,1823416.839,0,0,0,0,0,
202,M646T1080,1.164326307,-0.172856152,0.864094034,0.574183501,645.6326558,645.6324568,645.6351067,1079.64228,1066.91526,1089.60162,22,8,9,2,3,8635708.508,4909.560263,0,55418032.69,5425646.495,1051369.997,0,2746.96775,333922.3683,3512218.97,22121.88151,615320.4347,745102.2337,71023.17301,799098.8179,11814.07255,41584.42504,0,719108.7773,0,0,0,7157121.764,525739.6021,554821.9926,0,0,0,24185284.92,0,2503200.578,4734200.447,6075.404975,6036028.704,19445366.04,0,10209822.05,1079.76779,0,373086.0926,4281.979964,1201.744458,581119.0577,0,2055.934142,1035433.367,6730.526151,37908.62082,2699.57149,153271.4149,1840.41135,10792459.03,1391.461504,0,887234.5804,13661755.67,465634.6637,479051.8123,6506437.106,8713.337069,137951.0154,38893.41535,1587142.559,20272.08965,872319.7105,68943.60476,0,1235.242158,0,0,0,
203,M1073T8293,1.112527768,-0.166137643,0.869096836,0.045621074,1073.346681,1073.344714,1073.349201,8293.2438,8284.0872,8299.4328,19,6,10,1,2,2784692.274,16933593.3,4624744.295,7590159.644,62480294.44,158635220.5,234538.717,8773229.479,30055835.72,2148316.877,2452378.279,10649168.54,1678647.66,680673.3481,9149704.524,14244893.55,402767.2034,1124475.083,2033249.557,7584239.098,8364731.449,549168.5478,66335092.66,43628465.83,1100986.963,578582.9624,21353765.93,287489.1944,216069.0512,322358.0286,3129398.501,14270840.72,110925126.6,13053295.08,2004285.382,5058342.911,785801.8162,719124.3781,1326401.108,0,710802.6306,0,5135369.454,908058.5379,2480936.554,0,0,0,0,0,0,0,0,0,9181555.253,3512307.298,5535005.143,2954508.459,1337202.684,0,0,0,0,0,0,0,0,0,0,0,0,
204,M759T8226_1,1.128096439,0.165941153,0.869191452,0.094331192,758.7276203,758.7267604,758.7298434,8225.5002,8213.436,8234.4702,17,6,9,1,1,3123808.516,21471632.05,547010.7745,1888558.907,1797900.23,2879555.253,612231.213,598158.53,58211294.88,6682745.91,472819.4266,14190211.76,326767.2829,197745.4594,513495.9852,91158.47625,310767.525,272482.8353,559409.2442,11135347.22,8021975.95,191420.2738,14730187.76,8839955.313,357041.1606,284734.349,2949909.803,194284.7438,144908.5707,452955.0974,4764762.381,3700018.665,65610409.6,5143462.189,932143.7274,802539.3285,311559.5822,474425.784,869550.7294,0,36391.42492,0,4687658.316,534085.0952,855475.1204,0,0,0,0,0,0,0,0,0,2841142.748,245666.1799,669109.1847,800465.1123,259430.8407,0,0,0,0,0,0,0,0,0,0,0,0,
205,M316T8550,1.068671067,0.165323413,0.86976702,0.001157047,316.2844588,316.2840658,316.2846849,8549.5332,8541.0576,8559.195,19,10,9,0,0,12226212,2948280.902,3660134.145,12307800.9,7105901.776,12560504.35,4790480.394,0,8185685.652,0,0,8216182.662,0,0,0,0,3285998.589,6214005.614,0,3860286.995,6692922.116,3599353.48,0,0,0,8262106.391,0,5065528.338,16263291.43,23181734.51,0,0,0,8791310.331,9166376.007,2215050.88,0,8882818.415,1694344.64,0,0,0,0,6093587.59,1879199.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206,M435T8543,1.084142504,-0.154882716,0.877833209,0.083145539,435.29495,435.2933299,435.2955047,8542.503,8537.0082,8547.3642,16,5,9,1,0,17030821.6,653056.7758,6344876.391,3210641.949,1330768.279,1130405.124,5321069.773,0,1043452.679,0,0,1306215.45,0,0,0,0,5464808.878,7903093.228,0,734653.7865,624595.8201,7783958.477,0,0,0,3465812.369,0,8584002.454,3445019.258,15192372.17,0,0,0,1321971.646,3087089.361,2561761.541,0,13904186.66,3121180.289,0,0,0,0,7014575.118,3451292.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
207,M1486T8205,1.089733604,-0.15440302,0.878233446,0.293774694,1486.076305,1486.074458,1486.077857,8205.2376,8188.887,8212.2804,22,7,9,1,5,49881797.25,3541949.384,247066.3843,106314077.7,2698705.261,3412159.253,0,2180833.625,4422100.03,43583281.49,34946489.97,1247939.232,7192133.621,10214870.1,11241123.98,1945545.487,606744.6684,504941.4721,14843799.43,4972401.411,993960.215,0,27534147.13,7054438.726,23060848.96,358385.116,4635377.46,221395.2052,3911585.124,0,20782733.08,21912446.19,5708704.181,96795965.28,27664185.34,330571.9685,13453316.68,694270.4018,75239.69686,0,0,0,23946507.67,284367.3985,156290.0014,0,0,0,0,0,0,0,0,0,120103731.3,7861027.223,9980376.02,26056931.33,20979185.82,0,0,0,0,0,0,0,0,0,0,0,0,
208,M1403T8280_1,1.100877546,-0.149131341,0.882487525,0.063155732,1402.788094,1402.787156,1402.791293,8279.9826,8264.8416,8284.731,15,5,9,1,0,2635168.265,9965953.135,235929.9783,16596474.36,21257003.78,105509991.1,0,1672675.561,34103242.48,950833.4836,2340090.482,7778454.699,347206.5325,1085157.021,19495.35899,1548225.179,64516.39265,544499.6036,2073111.102,5176846.572,6653106.774,55149.47581,41646777.28,18979160.83,1684830.531,67744.07561,15055050.07,113786.0802,227309.159,85724.27812,9476688.348,10520575.93,59674879.6,13771013.65,2137991.762,318605.385,143660.4635,457785.8995,300314.0291,0,0,0,17157732.77,409406.8414,459837.8837,0,0,0,0,0,0,0,0,0,5356027.495,2303594.695,3936109.424,3420528.896,521387.2861,0,0,0,0,0,0,0,0,0,0,0,0,
209,M565T1265,1.118891832,0.144073496,0.886296121,0.903250346,564.851451,564.8509039,564.8517132,1264.5405,1252.692,1286.98836,23,8,11,3,1,412168185.3,3281708.445,4120.554188,969608812.7,50284198.75,34091578.38,8541.538792,51977703.22,3449787.566,7768699.871,5036055.9,6732560.302,35849879.12,536891.9616,105384371.7,1013328.224,7159.105214,32450.53199,147823426.7,8579846.17,3872814.198,5724.549626,934576722.6,7236750.421,141306174.8,5000.670946,174827177.9,3938.615105,311649684.4,8339.104139,7347406.124,11352580.32,120901546.6,5175185.66,13160427.38,1870.309331,198112436.6,16922.60622,4040.398274,9102954.156,467872698.3,1522.955733,8974232.418,4309.00851,4610.592874,2719853.42,529152593.2,63544107.02,5397829.548,10235393.38,1720774.027,844172.2426,736581694.8,5963631.466,11581119.99,14161341.6,2320372.023,1501501.769,17000469.48,241809832.3,12968312.42,673116.886,1951093.818,444292634.5,13985058.09,10082551.62,254508639.5,11041305.32,1743748.742,18598792.52,17212529.18,
210,M442T2635,1.076806558,-0.142436899,0.88773529,0.885740463,442.2444101,442.2433836,442.2449507,2634.7593,2619.54012,2647.8771,29,9,8,5,2,149504802.4,7043268.271,1609375.814,215421980.7,154550122.5,92762863.74,4537778.425,58891312.85,40451181.46,88473937.58,171885938.5,10621710.06,19370759.69,26877728.23,359066068.1,8094411.884,1314822.294,255676755,84039728.36,23383557.88,14432728.02,1736770.495,177241857.2,44089042.97,57464637.23,435177.0437,702089161.3,5314792.69,32375109.54,4299013.288,235739022.1,64154454.62,8302921.518,7591434.568,83784213.5,837550.4944,49592972.23,28732324.56,842233.3057,11227357.76,143298832.5,445068588.7,234879193.1,869219.1016,1286383.632,14288686.57,47075684.62,16794558.04,1665214.831,2934769.82,30597340.42,30983163.75,39975484.4,31022525.78,27392105.91,43894293.58,369403041.6,132479984.5,21568989.95,88621281.12,2356959.855,1148041.721,22848600.73,112928238.8,43488467.46,12793161.37,114826284.6,102883438.2,17153384.41,50355400.19,71122552.42,
211,M859T8293_2,1.085832463,0.136891008,0.891975746,0.038890125,859.0791279,859.0772624,859.0812054,8293.3692,8284.0872,8300.8728,22,7,11,1,3,2780233.304,12741677.67,1226570.763,3953190.192,25503620.99,73602921.31,313234.3627,6201408.572,12833970.75,1645041.247,2429958.811,4865636.795,262317.5336,516039.3959,0,0,608163.828,612742.5223,2480514.193,5479630.337,4648579.862,572705.5139,42393608.26,31355193.63,581284.3371,1339177.194,10482882.43,271436.9435,212702.4401,1466587.389,3209469.756,12329144.59,38186757.08,4697627.662,1738458.354,1534139.924,739446.2227,765995.0179,1175141.256,0,0,0,2925476.107,1171062.885,729239.2368,0,0,0,0,0,0,0,0,0,8457750.602,5265970.058,3083751.847,1840887.921,1622918.279,0,0,0,0,0,0,0,0,0,0,0,0,
212,M1040T8082_1,1.068798886,-0.133873908,0.894458384,0.003830442,1039.807759,1039.804382,1039.809031,8081.5362,8066.9292,8089.278,17,0,0,9,8,466502.7104,2677906.635,690135.8527,527860.2982,295902.1432,611702.5363,10704838.51,3429015.594,415559.6025,600234.9456,661575.8298,1503850.604,679853.5191,917758.8114,128646.2522,176800.5745,374266.625,664169.3889,487451.5217,5047911.847,332063.5731,5316808.779,1066602.708,760717.9243,929301.6462,2281007.733,1189129.708,293433.4729,133998.9583,1119509.858,1266393.793,662212.1629,989731.4258,1491950.977,340525.4263,174675.7192,578110.6547,1236117.182,305872.8896,6346120.07,6156929.486,4933410.679,1082212.713,413405.4081,270449.7768,8583732.445,8606467.794,1143296.799,11615021.05,3730668.666,7093177.969,16005638.17,2259249.88,3136350.869,2744585.103,422928.9051,960750.6528,7762952.641,4919927.463,3077823.744,4121219.347,1866815.596,61697902.98,60066704.18,15257869.08,1381115.718,779275.2658,378598.1812,57707691.74,9751222.765,4671992.44,
213,M842T7719,1.05933736,-0.130162783,0.897344897,0.067943733,842.426425,842.4243714,842.4289164,7718.5875,7706.2794,7730.1426,18,5,9,0,4,149929826.6,62099311.28,8674813.29,166820247.1,311553494.8,34909665.3,15087612.37,10524446.99,9309626.627,61104366.16,2416325.835,54695715.56,8070167.376,19962962.57,9052099.836,0,6850752.602,11691951.66,3462075.29,56774237.53,68671992.46,743097.9236,25270580.1,117007449.7,857085.5577,759547.02,144951699,1990869.479,19867924.65,20399646.91,11826839.45,93640305.12,28890754.1,54741269.99,82986263.75,157104682.5,20799142.59,2719450.393,160575964.1,4228606.375,1112991.631,1368008.407,45536953.56,939288.1554,15265202.17,792945.4235,11218.5361,22371978.5,766336.3743,811073.7835,373566.0261,4239905.724,1210856.324,211936.6534,39714276.76,70440051.7,49514130.74,54386443.54,55686789.25,2580440.786,937936.3903,1243039.355,1198987.046,1320260.3,1850862.464,4555482.275,618324.6092,1422126.745,274061.7241,790937.5187,5484243.048,
214,M859T8294,1.072301749,0.114398645,0.909642364,0.043411351,859.2799498,859.2778129,859.2812034,8293.9194,8284.0872,8299.1052,20,6,10,1,3,3337402.058,13709834.2,1014949.871,5825100.613,29479775.22,90523228.68,527604.8197,5548063.278,18351853.21,1618421.437,2630566.516,5453402.872,536799.2835,729748.6524,0,1096684.478,357005.1782,817790.2887,2358675.261,6708239.776,5702160.837,573204.6345,51476804.28,38095352.91,705610.0113,598237.2835,13342570.99,227792.0972,214237.5355,121135.9238,5123826.589,14641276.73,44934029.86,5742560.478,2461966.8,1657526.275,768677.5448,771543.1416,1057498.172,0,802251.7057,0,3219197.816,1206548.672,969136.388,0,0,0,0,0,0,0,0,0,10526500.79,5972810.438,3986224.425,2459525.544,1979457.567,0,0,0,0,0,0,0,0,0,0,0,0,
215,M330T8492,1.046233196,-0.108956692,0.913878534,0.009205023,330.2273224,330.2263135,330.2280285,8491.5768,8483.4966,8498.5026,19,9,8,2,0,901281.5015,774622.6887,2779760.633,8526880.675,2559622.455,5260680.498,6389089.897,0,2885472.278,0,0,1571845.86,0,0,0,0,5414800.197,2486324.526,0,841487.4169,668306.221,4241981.44,0,0,0,3579253.615,0,1632859.182,6811635.38,5449628.574,0,0,0,2017056.141,8773655.352,3786780.847,0,6958531.4,1690057.748,0,0,0,0,4233529.682,3395747.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
216,M1063T1046,1.068592396,0.10879791,0.914015417,0.69914257,1063.35588,1063.353951,1063.356437,1046.10948,1032.10536,1058.81316,30,9,9,5,7,5679457.678,36242.26463,0,7201859.028,4892950.045,465290.5585,0,17098.46155,366450.5008,1235290.086,22432.76851,1288256.073,129429.7005,364369.0674,1146709.52,13531.34092,0,0,389427.8024,274396.4582,0,952.7488792,9908078.811,879531.5878,564950.3997,0,2739.899998,0,3264765.134,0,1317896.921,5565810.836,130439.1168,809086.375,1319269.765,0,3618020.615,0,0,965958.7596,0,0,684257.5776,0,1532.734201,1777812.497,3181.054325,3706985.955,1737.927465,332849.0664,0,160261.8756,0,1386.511043,216878.9903,8843179.481,1264329.65,3334773.056,2537907.709,2274.963888,763083.231,111466.0078,0,0,2831166.663,2575409.927,0,0,0,0,1363.976303,
217,M1064T1046,1.062008091,0.100309127,0.920701914,0.657420684,1063.857703,1063.85637,1063.858432,1045.92666,1035.16488,1058.0403,28,7,9,5,6,5274458.777,33695.89348,0,6259594.385,4259956.756,455302.3369,0,0,537086.2317,1104670.98,20794.22558,1284816.103,109713.7397,408779.0303,983937.8896,10676.77432,4336.432714,0,300316.0615,318809.6362,1531.761001,0,8875823.322,893099.1804,515143.6232,3445.101741,0,0,2890388.397,0,1278413.995,4977876.138,133822.2766,753060.2711,1092622.477,0,3338608.794,0,0,791781.2673,1935.056089,0,210218.8127,0,0,1508367.677,0,3284941.83,0,519708.6807,1627.089145,49116.0732,0,1744.635707,450114.305,7823194.028,1077841.872,2731623.849,2249250.184,0,1049802.783,89629.70915,105884.5953,0,2563506.678,2201210.011,2454.780847,0,0,0,0,
218,M499T8507,1.032301337,-0.096835966,0.923427249,0.001365639,499.345678,499.344711,499.3466837,8506.8918,8500.8,8514.3786,17,9,7,1,0,687586.7728,1203966.268,841800.1493,952948.4172,686013.6843,1156677.737,473603.3515,0,1209198.085,0,0,1571302.221,0,0,0,0,498023.834,1219477.634,0,1419070.214,1436602.857,1461660.379,0,0,0,611095.7551,0,658287.1178,705587.2626,583704.6884,0,0,0,1166379.822,960886.9705,1168752.982,0,1722036.386,622017.1856,0,0,0,0,1179297.941,1068952.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
219,M1403T8280_2,1.063213869,-0.092345793,0.927045143,0.077378759,1403.289446,1403.287084,1403.291035,8279.7567,8266.128,8283.5334,20,7,9,1,3,4367920.841,18114355,456289.7073,26670941.49,32051989.96,178868175.1,0,1698253.697,49482899.56,782997.3644,3844344.009,11853757.25,1096704.283,1966665.036,1910080.479,1975033.114,0,69471.96842,4722641.242,8882524.726,10335968.7,0,64514731.69,29296936.99,3471571.121,298934.9113,23648612.86,39764.59774,233381.0826,0,16716508.32,14790588.46,110401953.2,23495024.01,4075258.807,355420.7998,1164019.008,418861.3943,1392494.577,0,613988.6473,0,27785975.17,349447.2991,591738.1123,0,0,0,0,0,0,0,0,0,9533333.281,3767842.422,5921796.834,5870598.504,1371842.57,0,0,0,0,0,0,0,0,0,0,0,0,
220,M860T8293,1.052731172,0.087094065,0.931137192,0.037209373,859.6811282,859.6800569,859.682378,8293.2438,8284.0872,8299.1052,15,4,9,1,1,1597343.885,7650363.17,2210573.305,2336611.246,17946337.21,50632396.55,475538.2155,4719726.784,11815102.29,766643.1557,1491617.408,3082171.068,144787.5786,383630.1598,874524.0267,386424.3726,485210.2865,655404.6858,1430895.677,3850538.65,3018750.406,521676.0072,29435883.16,20759868.44,511173.5224,1001646.42,6972037.254,254756.2257,119576.7854,435533.1218,2516072.471,7650944.949,27897196.43,3636323.154,1041517.739,2276757.959,640506.9946,698409.2896,1801765.078,0,0,0,1823974.579,1271106.416,1818332.103,0,0,0,0,0,0,0,0,0,5714909.792,3293022.235,1873186.533,1632875.276,1004289.455,0,0,0,0,0,0,0,0,0,0,0,0,
221,M937T8280_2,1.044665959,-0.079654302,0.937063702,0.026010459,936.8657669,936.8645602,936.8673198,8279.5308,8266.128,8284.2072,21,6,11,1,3,3059539.512,21799113.78,2076476.593,26787624.16,25709658.08,140871689.2,1489161.469,2076009.612,57454259.66,1573129.091,2415319.884,15484857.24,2137793.659,3125573.574,4048445.174,1039098.668,6632146.199,856486.6112,5398869.325,14970037.05,14671984.63,2016317.937,55946925.02,25792247.38,1517911.196,4482719.038,19752460.14,544408.5162,818437.8432,6372060.676,18401206.85,19120446.39,84449132.78,22254823.33,5506727.13,2995982.405,1599213.915,1000179.854,2203007.097,0,1015762.859,0,26701415.44,2242686.424,1908879.24,0,0,0,0,0,0,0,0,0,10662834.18,5164398.478,6335052.036,8063292.059,2108470.951,0,0,0,0,0,0,0,0,0,0,0,0,
