mzmed,T011B1,T013B1,T014B1,T032B1,T033B1,T047B1,T011BCG,T013BCG,T014BCG,T032BCG,T033BCG,T047BCG,T011PPD,T013PPD,T014PPD,T032PPD,T033PPD,T047PPD
572.311223,320364105,221711443,573843844,315431509,127674940,170449711,1133908,101781780,76211544,160149561,224068279,38837797,1396565,36786458,55303847,134172897,3940939,2633329
572.311807,13676,70513,72277,143903,180887,141042,0,4163761,0,4348319,4671503,684467,159294,61050,6556,209332,0,0
572.313161,12131693,7961405,24138430,17540847,4534604,9252740,2615907,56497314,41947602,21212770,29445574,24419856,1100128,15161503,12700735,24200677,13599626,533115
572.359461,140313,70635,0,2457546,710158,448516,3871542,12966792,164167,1183631,11698642,10649516,78589,6111350,1659246,4860276,2936187,0
572.604517,8018807,30763503,2606461,63232543,38651754,12532288,49204,496918935,27638698,341303574,273844205,98868620,23874076,77129168,12458626,279266807,124227706,131599924
572.645813,0,29830,0,5888,0,0,0,3477232,0,3647487,4674578,647869,0,48386,0,68083,12058,0
572.76196,633536,631816,6325,5630695,3796977,3817001,18530,67121136,3174,76486005,28915582,22224340,122838,7017633,14835741,25112664,3867,3056
572.81279,208725526,138946838,355984010,188840543,80209233,109393147,688486,61449705,49138814,100776051,136110221,4615013,767856,21910692,34072381,81836964,2355198,1700513
572.814033,29696828,6374475,9399346,41640513,7896957,51429580,70288029,460746954,162196910,34149088,203232786,57711345,26532649,255902142,96959659,261105589,223632354,5986187
572.837625,89625,465106,0,3211794,1187013,831352,5416,6497552,10953,6331868,5522871,6724450,5109,783308,1010833,7948657,11886,31411
572.938425,5040403,17155016,1107747,33801211,8480921,7637782,24455,244626798,15038686,176340205,157006630,38956675,17746247,39098374,6584904,160269250,47447346,17168812
572.979895,0,4425,0,8868,85767,13187,0,1797960,0,1689584,1908510,133482,5099,30595,17054,239437,20735,0
573.262098,32501321,19113318,56023476,142703516,28343908,44736963,57412043,149006308,53804695,136682831,112029290,104566556,19183775,95219651,70054157,201051246,91793899,8731928
573.263638,1056401,518359,238147,3754436,2581247,2600770,8106,38667585,0,47562232,17911961,31517700,203775,4301178,11460343,17108487,0,2802
573.272347,1141098,0,0,6192064,4848595,1498311,0,88403527,0,59203710,50796942,9376944,2153812,14373822,1256838,31789006,18096374,24618804
573.314107,0,19823696,119769811,62022285,0,0,217488,0,2633522,0,47902389,7271989,261082,6887521,11376480,13797159,648002,59967
573.360177,8458810,1812819,13990379,9217881,1842434,6537620,0,735606,0,8794337,1727068,515734,0,0,266752,1806093,114156,4219666
573.764799,0,0,7159,0,0,678958,8380,0,0,15867103,0,0,51599,1320540,0,0,4130,0
573.792976,45901281,107573767,58947678,49791598,6861530,24554443,718117,18112876,0,24613654,33773517,28826390,526310,3209644,6445851,14159153,910701,30517
573.794775,500039928,563199736,853368478,597184331,195833862,332214101,3174203,369459370,937162,468219592,459781733,8941749,3663942,52304122,84032311,727254996,10019666,0
573.798506,9280113,17172999,37456218,22322261,22609823,44111524,1010549,7959479,5688138,5896911,13312916,26381879,3284989,1308400,3466554,191974079,26991074,428057
573.803787,1009574,805539,4490524,1764341,5808290,1932104,7963,13885056,0,11499694,14057374,14518628,268296,3600602,3870299,25844225,304184,0
574.233406,8710,0,0,5277,20574,94408,0,3261635,0,5253425,2706659,1649308,8585,63634,28925,0,0,0
574.299713,1072139,165742,39159,980466,679989,1972046,12717,43934125,2183,6699761,23520421,22857862,1974621,31492266,1806697,16062101,80204,35377
574.478952,3885564,14125820,5437675,2488065,3085606,2105269,85218,849876,2889375,891207,1845224,145157,5008,65219,32447,2411850,266277,75508
574.567868,0,17240,0,7776,138379,53842,0,3182842,0,4275449,2317732,1140332,12898,28487,9281,11263,6337,0
574.751704,8198556,3817229,4214299,5678107,8525302,14860332,209416,188319724,793075,91962747,79050860,85709350,2379347,13732135,24528835,36379899,8777166,4996359
574.7649,7825008,4389949,11063761,5769696,2034164,5745481,36055,138816592,0,87293365,54314701,99978297,947863,24397009,11087827,22556599,766128,17215
574.796957,0,0,0,0,0,0,0,79050582,77476,0,0,0,738520,11142263,17760497,95296743,1990928,2709550
574.900877,0,2871,0,0,42686,0,3179,1696600,0,2564089,1219202,776787,0,36293,7111,0,0,0
575.253432,6291215,1573752,0,2421317,3153627,5074242,48726,81247620,1521928,32951230,26423153,28847699,1719306,43220325,8420034,12542661,4469325,1468022
575.265603,2891567,2754981,6951051,3670459,7659433,2105845,7570,56154746,0,34512936,21774634,65393022,3317293,29250222,7489887,25712680,1454081,5988
575.607516,8306807,5906176,7063942,7075279,1493216,2364639,511811,2354657,227324,4562245,2124812,4944201,1411094,6597346,1104349,2125547,20710132,15620200
575.627352,71362394,35829928,118503229,60932808,49797449,40256790,1295898,32263962,20011,86168941,36635055,48315,91046,2219941,5152738,43383426,409610,0
575.802756,3661683,27646607,5961119,22732500,17459810,16147613,71200,2625140,9874672,11019178,1227893,534088,16491,2054416,94278,7302040,256811,1490006
575.880904,5054777,114284,289375,6711797,2197543,235523,1026755,32270910,12187322,12062912,20633218,20816763,7018076,7598617,80657,7559465,63824589,7098825
576.279198,29367467,4126199,28153595,59680845,18829728,41307223,50513235,374439001,86740876,78603927,426176632,60568748,14285261,97829516,164708046,295758361,62458165,3675530
576.315603,8390450,35931781,25904830,27320113,16921952,17120205,3173709,22270527,1177828,11437940,20783282,4997600,434270,12219342,15142136,21777225,3634292,261295512
576.460597,0,0,0,468479,443168,272421,1363302,5475087,0,2285068,3649418,0,252551,2078608,0,2835485,725438,0
576.735441,131137,112414,153083,5781774,149521,347941,27759,12816132,0,32919545,12061662,24095080,26201,1104877,1683404,26690859,2179803,39928
576.885766,5962920,3950902,7222733,3230339,1109403,4439026,96166,1381196,2609887,1502911,4434169,0,471241,3831029,945215,5563636,514126,14126
576.984327,6755455,15183217,21391438,4682372,10179640,11158973,1457967,1972378,0,5819547,1169456,117065,28843,0,2699578,5652190,0,12864772
577.219699,4449464,3757180,6211747,4785250,1307428,3925481,162272,2127507,4333051,1652915,3199939,372559,179995,2094481,1045967,5012696,1055580,85509
577.451429,0,0,0,302160,609575,0,94666,6660970,0,5218875,3235191,8599851,596160,1005949,1454264,2170832,7333924,1039421
577.470612,39757794,61826861,42129079,3149125,15396509,7821031,488054,4082872,21034040,7024358,10036563,1290997,4625,212086,3472723,5406408,67319,0
577.639524,25161728,50885112,22513864,39160466,4849938,4217265,903202,2805780,11927141,18626593,6303898,207150,1225178,23961023,13987724,11313916,1744200,54946
577.6712,31555127,48701801,32423725,9791720,11530239,6766012,380152,3210467,14145967,5012152,5833365,10057270,10602,182001,2027125,11749911,100830,3766601
577.748111,1087736077,175205334,710771274,987965,303274056,432950250,10238,2093441,3878,1481379,47499099,9116061,156975,4416313,44676019,114317,842995,1966365
577.788468,71316400,85775691,147166505,85017899,17844974,10212193,928721,20337063,26961538,22689126,23369180,972338,163838,2924985,1082421,25111144,1978956,27974381
577.872724,19701605,32934320,19599260,5120800,8446740,3535263,305673,1739510,5979557,3291523,4615334,1461587,5526,135312,1543614,7807395,31210,32730
577.972848,13560802,7131951,16545303,4824424,3712671,5475353,81576,2928025,0,460389,3853539,1450345,0,537369,166881,1843441,1083799,0
577.973929,12536714,27350765,15140197,19793326,2334551,3799527,457398,5726656,5998089,12827932,4310146,445278,379528,11843485,6802862,5832792,280727,31470
578.039306,86823040,105738889,180952529,112477630,24366703,20866350,466362,28379683,7767710,35456658,29591045,7771756,448932,1500231,3762356,32944013,1588352,34801899
578.073542,13144165,19634502,8249718,2119029,5172574,2773098,443979,675328,6354259,1502858,2765164,0,169947,117603,938688,3807553,423556,281132
578.24939,615635018,66089273,404049227,3499289,161390841,253901073,16921,610324,0,887395,25012475,647605,52864,1877617,25273326,107869,234240,1721466
578.290075,63179925,64592985,133256565,75281753,29691039,13198093,3006591,17962791,9910974,23432219,24560613,23118573,759361,6112489,6274876,31701232,4219669,23625325
578.294867,162750,5120821,5841106,17724941,39126980,60817291,198260,2184,4936,378467,638792,196575,521877,10140,9692,9866352,6089,5960
578.302175,8737158,3551332,10039194,9327520,6580464,4216928,11224,1102950,1863205,1989305,2353103,6169189,109767,4343773,330347,6677854,226020,13642
578.540671,24978553,30585802,55298130,30306813,3624960,1830679,191989,7341252,2189041,3826423,6411687,0,20943,95131,177515,8613286,37058,7803822
578.75,0,23102649,0,3837871,64604665,0,7864,3446744,4393,7665990,7203085,40379536,339274,729562,6498932,1132256,110569,13139
578.806985,138714985,145943183,328044048,109587005,68307727,52387115,675917,69571443,11270,60752985,105126122,33019120,736958,14428111,24842996,158584718,3878610,18490
578.819727,73304289,125407446,126856253,44171643,58451456,48571607,581907,71303236,2077904,53295722,84720987,5819684,864357,6354166,19790059,89084553,2685116,40844
578.935727,101507969,31860892,179169244,542263,36064368,32770230,41836,2625124,0,1806308,2295368,5196852,1051724,8121462,3364071,110261,970953,0
579.026061,808049,495072,3884078,4361985,1032318,754225,8296535,22682927,0,9793536,23888291,1847473,929595,7708746,3120447,5743855,1716207,783362
579.026596,78925,551189,0,217178,2054852,954379,6152277,14328358,178857,4882886,7236163,369599,1362814,9224494,7845758,421108,5583508,0
579.275384,1177851,1783027,2089408,331225,685460,72806,381520,28754140,14612490,6859361,23610520,15450643,917037,0,1364940,8930444,22515846,1296778
579.297206,23366,430405,323160,1327687,2645684,3165726,19843,61137,29764,45250,63987,211290,17328,13415,9766,1032679,70003,18485
579.527608,358531,172333,523592,579744,3912614,1473126,9313555,19066094,50957,7668653,19748649,108013,1009818,7538953,2419719,4766142,3296402,120184
579.527727,0,0,135730,203448,1870783,1023854,6108850,13918689,0,3437359,6151263,322807,1216853,7625090,7211377,108404,4552385,0
579.589638,501731,121017,481094,2857706,107520,258898,0,9541303,2268220,10750429,16263718,1191547,4985,0,15903,3793049,17926,0
579.722955,7787683,963393,9067930,445647,1107227,7161470,609020,0,0,93471,256938,1968995,9097920,54965139,9803745,6622466,8557088,0
579.776706,1620300,2628875,2228048,2618322,9633419,13885020,15020513,19091332,11381184,13389684,14850911,949237,3740344,29332438,16301925,3426853,20288002,17372531
579.796273,175220410,683286041,230613316,726524409,662275919,386307174,8133969,149042097,616473612,218145152,267164836,47746656,1740717,15183411,67427400,222548684,17852210,0
579.798188,49710,9851,0,63834,1137429,3851996,6874,6880043,2001,6337736,5929817,5137316,388168,2129631,544933,707601,0,28010
579.80275,5624472,6337963,11007376,6646794,1319512,4953614,1336264,3823715,1215225,3542387,4332901,1313457,357091,1525477,2410016,776078,1427837,362401
579.918553,498729,630720,276603,2990128,68488,197339,26487,37736744,45767494,19162489,6822385,480843,0,218927,107399,3440374,191441,0
580.229433,30944082,13839884,19190287,20823664,12822317,19283350,1154364,1806981,8713961,18137406,5050683,2654965,23648,737537,832668,3781053,121677,1543956
580.30699,12330783,9726090,18521574,2254498,5144969,2243119,22490,553496,34440,4961561,5545335,3640278,163076,1691245,1258778,3908578,120537,24068
580.321855,23204311,2151005,8080258,7653017,999805,6316159,15145468,30867730,6112900,19994979,19976427,28935907,2122546,15277807,4142814,27131001,10003524,6493552
580.56344,21767045,10821362,25733183,3979917,10840112,13987480,184995,1220709,219523,12567600,6221252,824784,7581,1190912,2224060,4787698,1049250,60245
580.608578,223773,3004382,455218,4858013,691643,2745123,0,267331,382169,610408,0,703769,0,0,0,3143388,0,0
580.623001,26932227,1986824,7701356,14821415,6089580,8928994,6806,0,6164816,3531336,4513915,2750688,0,1333252,0,6219962,111709,0
580.755542,7917276,5164055,6963753,8237730,590142,2623637,15410086,80954931,37119955,7994445,41460741,30585100,1230601,13673195,7601905,56180295,7624145,10811242
580.774251,1418742,294722,6257261,6075948,6891850,8714388,8685270,24392329,11242907,20721052,21472516,3125930,1087515,21571150,5389983,3926999,8331693,18074806
580.80868,0,865320,0,881030,304687,0,14023,14122852,716084,7367157,5338956,23519741,310180,4055529,1183426,10080541,2799997,1330515
580.822412,165841,398355,278333,1178358,403896,833915,1182209,4097663,3774886,2954467,3273494,8593336,65528,2824542,933961,1482346,1374784,1145215
581.048831,12976562,6532107,8640141,1409230,1320780,410337,26184,226745,2867298,364081,132346,61181,0,0,596011,192946,0,0
581.267886,67679570,73367968,185526077,154028880,72717873,82122160,1135124,153373306,7387595,4963767,13171393,12373807,4298207,45093309,68713912,225618803,22678970,14563777
581.299856,3916082,6506833,0,3786612,4386644,5777622,13315,31962976,9906810,20551602,6241268,14264544,280479,2570368,1255631,10788517,225523,157626
581.312452,19437142,44485290,24025842,27524233,19602201,49953145,2566498,10028758,1775175,23752273,14181578,2495293,20048934,168094494,20636711,15706326,59271527,861456
581.722149,66499,132456,59428,266737,0,270568,4186,5965048,0,5225243,3671688,6815207,130846,809405,658863,611665,27004,0
581.794183,1108702,10768508,5028150,9205942,20471986,2094090,963119,34972538,73584822,38840700,22182504,41820860,0,1840813,519196,4555418,586889,998867
581.963414,93355868,6010799,91442342,5306160,18203507,52291071,3755153,16927603,75873,9009398,5917062,0,100149708,1116989247,22377798,3816952,771130963,73505
582.339748,8725665,14180978,5747279,23948728,28904151,50154314,244452,1354130,404251,19451822,4245685,1867048,7639,768485,1290910,59170523,65725,0
582.599179,4344863,733222,2173244,21889,4379117,6972747,0,477713,0,113089,2067095,62752,2994960,6915479,897968,103974,4764412,3017
582.631421,71205148,16066922,60678517,27852614,18321321,88117968,4278396,21957138,375212,30505122,17844014,3611645,57022003,668038160,14036799,18471995,397726042,2078672348
582.789529,726635610,754777469,830136186,419511980,319274838,683461002,1041192,55900512,3695719,896818916,739798,11606529,636517,12824687,56365442,122195130,1832010,1441979
582.803908,196347692,193250253,506021788,302526465,213691664,294966336,1988052,172280580,231430703,109120914,169703131,5418224,979014,13497582,79849876,377345738,2354696,0
582.933468,18583117,1181331,4369552,0,6585784,7583599,2010,0,5684,62209,3078751,98230,2216174,6717740,3399076,0,5499096,11647253
582.965089,0,535175,0,4064156,3535462,7501900,0,98740,0,699574,2427940,1017984,20401597,0,0,3422093,0,171407
583.274611,7142178,6135476,6073944,12337812,5374485,9967211,6825484,27801028,16503732,4221935,21768368,19096283,508435,23332718,5733063,36376869,9982472,26388060
583.305322,117921440,206001801,313836625,254813316,131208007,181966504,884539,101316156,43692945,64788703,102539272,30259507,1142406,13381408,47949394,221777789,2135923,3120742
583.60092,527553,85922,379079,24534,957739,1472971,0,60588,0,0,153544,82075,554488,1469443,38325,16839,0,0
583.723289,26944261,8337535,30643668,16987956,7590276,21827756,37561354,44378093,46220403,87816121,87802655,22350358,8042111,67610873,61724329,145068557,69299998,61634
583.791526,0,89506213,0,0,0,0,126670,0,26400010,0,894627,2263256,81881,2011362,0,0,99053,0
583.797343,729755476,1884313148,1198297909,78600095,1566659565,392594019,545339,325147938,8755,121736399,20869779,380954400,2883186,54215887,163468903,116972853,14214281,216812
583.807096,42611784,91495761,0,0,43263252,0,329160,31526273,48471855,22359677,0,12138780,0,2400555,0,67077908,0,97152
583.876611,122925,302280,502774,28488020,25704591,16054598,59492189,29779223,28252069,29354636,46214291,4050583,3912410,14142840,72991,25477838,20515231,19863
583.904852,20905782,7949073,1202882,14005680,12607289,2533999,6898,241986529,0,394885297,151396082,199658263,594605,2818749,30666417,65024683,1098452,36106
584.22425,8720220,818337,11204985,16016117,4301293,8355854,13314761,38492636,17059944,34641314,32903644,7592096,3501778,23373684,20434291,54535371,23790736,15313784
584.340052,125841978,40139411,214713980,94636833,108708881,248843142,15413125,12260819,6219840,177745352,74255515,6533397,1037218,7911182,60255714,44954455,2945478,256263
584.349359,17065952597,20992983944,28566474900,10049564060,11549319417,7512870591,36865427,9513844734,15309997458,13854758792,8304123673,1980791817,9976262,320672817,3109302290,6769510304,44522061,2919109
584.52751,1365086,47718,645895,4385042,1698549,60031,5863669,4062914,0,5012172,6323886,4613902,176626,767376,4429643,1683511,200289,0
584.768937,18993777,6594557,4174048,3438525,752822,11725564,559569,1291131,6043157,508474,2202159,0,20072133,92394350,9638386,1710244,74174921,3008013
584.969571,107916,1600889,1714363,558819,229289,373317,2811206,15662545,0,502279,10401423,12246405,56969,4208054,330927,1496415,5690899,226156
585.227481,1710230,589688,1885276,0,587985,1310655,0,4472426,949029,4340173,0,0,473547,0,0,5183241,0,3306628
585.278526,24849,38093,60999,53651,2242406,933822,0,2635170,4107,6106526,4831455,4413584,3348,166147,53104,209837,6504,9837
585.2877,52965447,47478448,97826335,82858804,34810807,57562014,233148,38459759,28688548,31206306,50598534,38569859,540043,8073467,16556670,58563289,1700700,131510
585.352086,1369125483,1865345863,463650000,920414868,953512558,684147035,3194972,880915313,0,1125755699,756007617,71317198,448327,0,294184061,633991510,3417094,0
585.494889,181099,103376,958088,4221673,85343,787960,862728,7357840,11706094,7584503,7165148,0,0,0,3248614,3576834,0,397890
585.557811,7535421,17094147,16273060,7144340,4297040,5686536,548201,1960620,88637,4699408,4486842,5849751,4933,264245,743446,5339389,35678,13858
585.738631,85353,9822666,816898,16401991,4815589,371470,10709,49250704,0,77540823,45053866,77348932,2431930,1043610,2443640,9830948,4920130,0
585.744762,382419,3817118,515623,13862047,6320400,1194252,3016078,14602533,14659461,11559174,11139369,5479172,1248719,8274804,13938637,23685622,3119338,640454
585.789321,28089419,18976905,57685090,31538912,19582216,34959511,591361,25690409,7786953,19142888,29673750,8588921,433518,3992818,8509344,31452962,660934,6176290
585.853376,290040363,281844978,470378282,191963930,202052563,101999860,332635,70055886,294278604,151620286,152676811,18151301,230895,4544327,43680907,130011589,98566,290530
585.971937,1478018,2259286,2500741,19747815,12013501,13610882,14353830,64442692,35428984,50125366,97039169,136630,1276123,85757621,54889035,23132251,74322017,17208
586.059066,5961641,10790594,12837065,3611899,6330823,4368149,486321,4623422,863888,4535807,4567480,0,0,67972,772107,6722452,0,0
586.239749,0,3673119,0,5109904,954771,16591,0,10891851,0,39286393,25593792,43659673,853417,212872,939059,8583856,1989858,54043
586.298268,291244584,70206360,167029762,66798850,14947997,48252758,5281497,6645744,36142932,36929064,14531503,11869396,1199596,6611271,12346241,20153975,8166951,9960018
586.611031,8464459,9340932,14064085,20457922,2659474,10409494,51294,2372900,6270728,12577370,5416160,0,11234,2115537,0,3580505,217184,419017
586.739156,0,2001033,0,1915348,405142,33144,0,0,0,0,0,0,456601,40188,315747,1152753,0,0
587.238972,0,567819,0,2242489,97460,0,2005,4668324,2588,7334903,4484995,7922505,172457,0,104103,3726138,357553,0
587.488926,0,176095,373748,99075,577228,1357483,4694350,1348756,5731296,452484,3506620,743953,727402,10952700,44029,3345565,6064413,71153
587.598919,174004545,141520681,108041900,2835432,19447150,4591102,67910,2324836,45052,1038582,18028712,302750,22023468,34215256,2712182,2390020,241517560,102834623
587.620123,3502420,2273000,6960956,2277146,941164,3866173,146547,265654,594747,4323989,282034,823870,36430,761774,323782,1676533,343989,597925
587.958365,16747478,1458220,5652443,2476033,5789858,7802316,10635382,60304204,0,41580877,41088381,29778172,698870,3365366,6114963,13662052,3446276,294604
588.015546,530784,515261,895249,2991662,2522838,5588747,5277797,8404578,2698177,3482636,7792011,7635740,798421,6007877,10079847,7226218,3375513,260637
588.239628,73559000,65015646,92578404,9234920,32680802,20735890,3723790,14711971,1678074,36657896,20819217,1019519,41084,36760,1933583,4587871,0,0
588.262397,3792582,8643807,2960862,2690780,3461485,4106751,6996728,19142897,31723109,5730662,20534846,10699352,1911446,13833469,16948265,8304899,12555439,20163552
588.291468,11997666,16412444,7540667,9536108,3965387,3869522,9140811,53526402,14821894,37615647,36728205,11037634,688102,2938167,4691090,13133629,3026373,12018084
588.306289,41686980,51807503,69978576,74500826,24193254,22136507,4614384,38997827,36833488,27180597,31806084,12476872,1039969,12073412,7784724,29034659,3242675,22940897
588.325426,28408909,27153650,48244408,16526522,5292433,19824952,993149,17384572,4808773,11623178,11226348,20947722,3216807,19397332,11024289,23559725,10073413,7826055
588.626294,7617167,623267,4882232,952823,2147153,2732499,5453929,33324979,5115108,21244808,21134554,2213333,348406,1417030,2672343,7626191,1580568,75326
589.242323,679824,2598360,743553,956215,10209000,75256,0,21285297,37712754,12581130,11319858,10123931,0,103310,320140,1206009,0,0
589.655017,364260,585076,206306,200787,300661,1420633,5099642,8835549,11631698,10186033,10170065,0,1916257,17968910,10162614,1949166,14848413,261153
589.655164,868602,174415,180193,1886954,307761,1465983,8006003,41647649,8794185,12043487,10825227,657327,1494759,16897357,9000365,2151717,16451522,783442
589.824186,4265703,15939255,13679461,4669898,7140970,2798887,303318,3829978,3340600,4056640,2936333,3113748,392835,1134002,784165,7522851,2591455,0
589.989308,3199836,589136,1840880,1161167,786070,1058874,12326711,7140452,16015759,9908434,5964665,0,1697234,17260194,8224422,3101645,13951751,0
589.98944,6044257,574198,294424,1505038,883552,887685,6905003,32883115,11260902,10659917,9217388,0,2027977,16004387,12208734,1988266,14458127,0
590.237021,0,0,0,0,0,270334,0,1966314,0,1944336,1504758,144766,18377,16205,0,0,2674,0
590.291371,898581,901845,415162,0,1518722,1997305,3380,0,0,8538291,0,0,0,0,0,2316116,13696,0
590.646783,16469794,41857580,27301527,22527977,18235776,9079893,988648,7788976,0,4499921,3128447,3143000,1324668,7359418,4198066,26104460,1664212,0
590.781975,106124798,83088236,114211368,41363068,34804392,2704036,3567204,3887862,1446837,29681382,50558146,8741757,10582345,42845403,66734230,78803304,19399052,125057
590.792019,663545,318351,145528,241987,824765,1226165,15962,5254558,15749,4600051,4784151,2407026,34145,817959,24985,446287,2173,295400
590.952633,69865123,27972136,196021038,80801456,40784965,40525353,557113,13652123,191557,69746493,32743902,356903,544207,728233,6152459,50552396,472111,45948
590.979212,12811286,7856899,28573735,11806852,4394927,10380691,173837,2126554,4798363,6894470,3913123,58554,0,69727,798779,9860900,0,0
591.062577,150687079,545508069,198049321,285294419,270854355,179076825,7004510,107546965,76301331,286122167,237249655,47016827,1050821,6796070,15352218,27750230,1422567,0
591.361367,0,151716,0,0,2748508,3759501,9912,36101205,0,16007693,69471528,40680694,136529,14087816,884204,12269896,0,11270
591.610314,1322600,101212,1033757,1359463,13100,360461,0,73037,0,404602,270652,0,0,9676,42618,369646,3245,0
591.781216,31551,10808,7074,11426,59664,135569,5231,3012034,0,1564906,2096537,174731,32379,156491,6100,0,3318,0
592.240857,714649,14717,871240,0,966238,955196,0,42426,3523,0,0,148535,2366706,17224056,84206,0,761312,5135
592.320832,26615158,12824785,22065649,25913461,42208728,35527646,897781,6193239,1009782,33272620,7472526,1512475,19574391,1519468,35518493,59497385,70975676,15108683
592.583588,820185,2439587,1133343,15910916,7304780,1565569,5757457,23581967,39456618,43940716,18617903,1285395,1509325,7995149,17691261,28975456,8487401,0
593.290666,6721994,4374667,9565600,10730394,3757638,4766628,18461866,10620826,18798968,16551873,14801975,28027555,23863005,142839191,64492912,17524968,124810614,1361136
593.354787,7630784,2347309,3140298,1523251,3562288,6924030,204520,0,4017466,1788231,320009,0,38205,148085,2054423,1212006,0,0
593.419113,98448,0,0,4689205,3871774,6810428,11374317,15104506,7831992,10920942,10881293,0,2294785,22427000,3017602,9583869,18145616,37399
593.569333,899734,4857856,78859,14747604,2988797,462769,951986,89087144,71689538,64310405,15686786,0,568532,1815908,514646,13427917,76868,12607
593.59323,3913659,1592047,4902384,6564513,9604069,7090041,26954272,19479447,19521163,26059689,24275753,0,346469,1819062,25634420,4639925,5457114,0
593.764785,14793974,538046,5790288,653240,2656700,12437221,70275,778592,1025922,158465,514658,345208,12581390,84932678,4068948,362645,22828776,45235150
593.927295,9066733,475626,13776000,5402374,7726830,5690626,22978819,14998354,18981161,25240902,22440740,456301,271188,2024816,23323556,11298574,2880917,0
593.927305,0,143039,1548860,6930373,8882425,8017927,26300378,40695227,233336,22018916,19912859,409217,180325,1792498,30535469,10518764,3629271,77804
594.344712,4127951,20113450,20189991,29932790,12232224,16181881,714079,1997026,996797,9613495,6523913,14886135,99704,1159957,1257302,17648474,617752,3788347
595.319006,1716689,623237,2280872,2895560,927241,1939882,315176,8385156,11689748,2879886,13681820,2569776,925660,3598128,3658557,6444176,2308563,7584483
595.643942,6993646,1919910,19514206,4147712,7888100,21404702,19926245,39608173,558547,26396288,45476087,86417218,3034334,7203179,16244195,34214748,25503016,627600
595.644295,6385321,7367950,14984597,9789671,8987597,22948419,5373604,32272585,17918060,32857289,51016364,80604614,2846165,8827391,13895402,43472945,27730046,616402
595.970422,65502604,38500772,15923825,48056542,175343,4662925,748910,4355218,6602,16055698,151139,0,10837,0,96550,1310306,33395,6399
595.97846,10912965,3676948,11950076,12813971,7667475,23250459,16954972,31599696,1551131,25249866,44763751,40153214,2582574,5949761,14859176,8695933,24725016,978133
596.034921,60195130,165685080,41206636,13846739,104887542,171346174,46425981,33253825,24344969,60269867,44013067,2655298,1646226,17408081,39185295,46402419,6504317,0
596.285746,41766299,129814480,82083245,21357920,89039606,148989734,36440194,23403576,11094053,42750956,32970699,3986550,1053449,16025816,31540804,21410882,5024879,54838359
596.287998,22770623,21253878,42156284,29734316,26709012,17466656,6814717,26288628,15088469,4375344,17883686,13682445,848263,26497247,8917685,14586163,7491633,18047102
596.304806,88541004,67782338,126932269,182035159,25006790,92528576,2136863,36988735,25080882,64639236,56187773,6531021,923352,4860640,19996232,164778658,2522880,7365945
596.313516,9113750,6014732,6693005,12344712,3640617,11228859,8992097,15478774,8027023,18722810,25726352,23888164,1332767,2811789,6830305,9737715,13082292,30173428
596.574911,3489645,2507260,1291966,1138531,1121568,61697,11209,0,9059,1864052,483896,0,216655,7969745,808778,439353,679623,3532277
596.577392,2557020,3722772,7136965,1508919,2803959,4173258,62377,1173307,37725,1815537,468255,313235,4079145,16327457,305933,688920,3460352,0
596.621059,12619304,10841955,21213777,15495980,3785217,7780160,317269,6352799,8569025,9865091,6873196,3849040,0,786592,434673,10964799,20923,903254
596.62171,13202471,19556855,23748581,17977966,5864083,7682964,293177,7031437,146325,11615251,8152599,10377415,0,898924,378343,13163277,20241,691971
596.805758,48983396,29025072,80034217,101455691,17013904,60109751,986508,20928524,23129,36795623,30294206,4857584,406441,3566154,12113958,100076152,749481,4569275
597.280908,5425629,19378704,25258484,17084333,8618060,6046722,260937,8198837,477720,16916509,3894700,3243378,111890,2592048,2176404,10091391,339624,2797651
597.306846,18354487,14022571,28404939,40499502,0,0,271472,0,110937,13803594,12554410,2995074,67482,0,4267715,35079381,401256,0
597.379382,2747372,0,0,4095913,1912523,6163906,9495,37595933,1435861,11070485,29488361,21456430,882703,15352254,16712111,44898349,3117206,0
597.807677,4680410,3865404,7436352,6212778,1616734,5878721,55648,1875695,11986,3301582,3103111,0,0,92912,631823,7180082,14455,566110
598.276299,22791757,33740340,10464690,51910456,2743194,7396233,354963,8589908,25561,9020864,6150499,7517889,19628,305743,3096065,24924618,12630,95215
598.31362,29590431,31908218,16613795,42841321,15012653,36406258,6212898,7777798,2415660,38718080,9948639,3669331,3544921,17829864,54543568,45326065,6203723,664319
598.814086,5376694,5530127,3005456,10148555,3886490,7411891,433572,2646029,276089,8891840,978928,705639,134650,537591,2238319,13145431,1160342,23230
598.923901,15316597,3927262,19641921,711676,3073341,6602937,142186,0,1273062,308255,2202719,0,2701038,11228084,667485,215925,2210427,0
599.351127,38536189,69559343,97854918,40076054,5595839,15051007,104682,12638604,5099463,2700009,29455224,4079791,0,444804,3468534,9079988,0,18733483
599.8114,626525,212680,1241368,571895,1425827,2002666,2821,2878200,6717980,4588526,4410272,4418554,0,0,367883,496227,627668,0
599.814046,8292924,4922866,11879874,14708530,5878955,8528134,62887,8056710,444209,1731835,2986023,1821245,45466,766257,1334632,5172734,264841,3766569
600.25303,612097,447949,856919,420642,3952870,2575842,2835,1820283,6490536,10580296,5602861,4591934,190446,1630353,366874,3337735,39547,119965
