mzmed,T016B1,T027B1,T080B1,T095B1,T101B1,T104B1,T016BCG,T027BCG,T080BCG,T095BCG,T101BCG,T104BCG,T016PPD,T027PPD,T080PPD,T095PPD,T101PPD,T104PPD
515.685105,237005,202964100,26486,1614650,20355,5423,22805,6943308,39677,12183,57505,0,0,2075522,1905329,558667,27384,0
515.794381,709598,6698123,1498878,9456200,156950,43563,215956,24413662,32835864,6230882,11496327,292753,45595882,27616743,5405796,65412074,5721193,2310303
515.797073,17500162,16626008,215825,99846341,1244471,47154,17174,33389389,0,265912,1450625,14709,1020847,0,0,6178898,122593,11349
515.837032,10859311,23296050,0,0,421737,35090,123365,2319710,573652,269258,43795,2640,0,10804453,176864,472775,492186,0
516.271273,2710257,34609569,39186624,13233995,2113787,976502,137241,4139529,380383,11611863,11663734,67232232,438000338,3448921,4985678,22784119,24526512,14713863
516.298424,3700537,598410884,65044,24729912,285644,852245,11240371,10065268,1102859,11825619,238461,0,9371,2194684,427306,1998701,0,25123
516.74667,1089829,72435785,44262,25318092,1870095,192724,37124,1437579,130592,447330,5921129,11303,418855,22984242,2696079,10674938,2472805,3853717
516.917293,1652782,5515519,9646390,1114336,7573039,11701785,173526,9619965,7344889,2192815,13742815,1962094,4251148,13035608,858353,602398,421183,2662754
517.180813,643098,2334262,1092522,1190902,0,158843,131635,11346934,177245,379601,211925,353964,191817,8622240,2075236,2069367,0,17473
517.274812,5047228,47755502,5699415,8824249,7877500,1972637,133943,17359890,1420052,4622208,0,2135302,16885635,53118568,62147384,36083311,12259044,21056684
517.305627,2306157,22679142,41782,173398,314689,238746,4505,226472,181488,1273256,328618,8272,56359,819284,1298145,13336327,332760,0
517.682553,2816071,355935,177950,197798,260352,10777,0,5868353,0,12610,0,7503,7102,3941617,1168948,1109966,21704,12868
518.277005,101520950,65786518,339120,88792620,4271047,79386,135534,1238130966,88099,100175,7692985,0,130367,631885729,342001753,129853040,260385,0
518.297607,26273244,30437893,874813,1373107,5766348,721462,191252,11177997,786167,3077108,186975,45116,83694,3461722,1276808,881377,4307707,1194733
518.731312,1025999,54169172,9091778820,7195180,8157780,13755461,564172,1069427,236216,7137552,579299,12641237,5305961,80255783,29094963,69523764,1417964,2561039
518.778187,53843324,22915971,0,49448428,2370410,2452,35043,693928343,21561,0,3887308,5321,6913,353730871,191843797,69153090,37236,0
519.232613,3488415,41380738,5204175183,9538446,6321625,4177779,125338,4737930,783594,2780196,288941,4101453,33897562,44224636,14613334,33496362,2499372,706958
519.256278,116832899,82044305,2959740,62701966,25962742,13791326,24113690,142177416,26399988,6954041,1169643,9802076,7521721,256689278,2438120,736286,23322785,22980633
519.279444,17054139,9688691,214617,15074260,596784,112913,11071,223925094,54799,344573,1132701,22667,258689,115058471,63254101,23170839,0,13344
519.60235,829828,137414,201525,7014723,15130,0,0,6145880,0,0,25816,3551,0,2275517,1180082,434641,4569,2003
519.732754,1786656,0,1455219185,959131,560619,1251650,56047,399683,274265,0,263394,6282402,398023,13836680,3469737,0,0,2017633
519.780836,4417222,2417024,0,3137719,227778,24736,0,53552509,0,231848,295321,7895,0,26534739,16496926,5206258,0,7163
519.936296,860936,21525065,161084,5271766,351499,0,0,4594988,4049,273672,52083,9453,3149,1854368,1154842,385969,12502,15593
520.236967,8282537,6168138,2187811,301743,903956,6468068,2049025,14182043,7275031,7051602,1482411,4433273,9478035,477681,293627,353030,28372438,531950
520.237732,5429184,42464388,11542053,1313540,2552330,2823041,2123117,15842023,2137862,549260,25940234,629897,1010229,6984867,4412052,5668977,2485582,303106
520.254605,14382140,8214267,69868,12679115,572956,152157,0,95605090,2230,1260505,846331,7980,0,41130843,1833978,8631901,521188,74612
520.282204,56301906,25342705,95983,6319198,4656622,194355,0,13627305,34434,1155946,82062,8803,10558,4973220,2998921,601715,520843,21868
520.303751,3584111,6068584,13622,7077054,2021990,894901,0,0,38081,98088,1335778,0,5221,191565,460588,3950431,1276583,0
520.954906,594914,836236,24677,5798140,30724,0,0,17862641,650683,0,57694,0,0,36765460,14432992,586681,6161297,34232
521.258348,2092739,23442465,11938,0,63281,8273,10953,0,11708,3288952,0,0,2433,0,1407676,0,24008,70015
521.732443,297976124,64829840,452989,0,16720,2571602,2026790,494332,150109568,212609,22554,444808,599413,2340120,480103,108482,15534216,128495
521.752085,5343856,1593989,0,3127441,1088504,78329,24331,17990057,52167,72993,1383184,7576,8042,17288813,8505498,24895809,778670,1351448
522.234262,82270626,123482962,4859365,4794896,433425,689628,1351055,2093981,57814264,899791,102594,3936783,1193002,414823,73935,182749,6777610,107500
522.253804,9278667,33514457,0,629340,350238,6028,0,42943343,6286,95145,182433,0,0,36922824,9274171,4947028,248125,0
522.269175,8838862,13218303,27745,5331798,1818033,59562,63557,39172201,776565,676177,114278,156303,175292,20669938,1834765,1976659,1611223,287914
522.277855,63254386,14443670,6423014,441335062,42655511,14428736,1564051,67985126,4360481,21648678,419651243,2630270,74686122,19255371,14068745,10350151,70447968,1998103
522.755309,2202921,20072353,0,202166,5726,13098,6074,27399731,17351,10769,113914,2465,0,16582447,4826950,2546179,0,0
522.911864,57861202,1954855,311611,14116689,4168806,21135,23126,24920614,302370,90040,49971,319643,320436,13868454,4680104,943630,1224297,39939
523.256761,445764,5373198,12477,387621,6816,0,264558,0,0,51015,10216,0,0,5501018,1546964,808251,4796,13041
523.267354,11987357,9228747,9570,756396,277119,4817,221091,8844748,63980,170393,109947,8046,582480,23118955,66210280,23933145,122706,31086
523.284937,7176591,7895255,8888,20362665,642993,27214,52759,24346559,0,313266,24031,106496,274812,37876809,1308295,7638804,136602,14528
523.768724,2976790,253865,6069,2047541,3549,0,33884,3335836,6335,113209,30898,10042,133147,11961273,34286963,12100167,0,22985
523.786894,1363665,945904,17472,10278227,55698,4167,6321,11394408,0,76258,16071,2393,41731,17341954,629513,3870181,0,12501
524.269889,1945703,143245,9270,1926424,0,0,3537,564937,59359,10106,0,0,11158,3342811,10685641,3543758,0,0
524.278677,5673271,11864926,6839358,12818865,7980370,21276433,325666,2695089,2975628,0,10858183,5305234,15297235,23759586,706821,2375218,5143492,2239697
524.279706,912809,4830062,7375468,2783772,1115179,28103222,78304,11171688,491524,12218356,3532498,1478847,16031562,22918834,1868134,1594913,26112931,2369307
524.59032,78669486,29673401,0,1168376,768956,2956234,19944242,12953058,308349784,4823270,2279190,148613,1121048,1832829,78288,119671,13093735,57765
524.761724,1199979,442998,9461622,2155606,18143,64475,156728,4191381,72037,701094,2067354,337083,114720,2681071,1836912,13157971,1990666,1465811
524.780037,17928888,28981266,9958,2379671,14930947,165056,206492,10931963,806405,19497037,563468,18234,6827,2208179,217181,59370,1017830,383050
524.780318,22372489,140961222,0,3658280,1260254,5620,9278,3507289,237030,4623710,95914,5272,0,851410,81243,159469,196615,338775
524.901564,4197812,3561021,0,862439,11549,903515,231465,57382828,6426,3292975,20836,7394,3691,97559766,12507054,2929341,7062,14275
524.908187,5058392,1735702,3802,288550,7487959,164444,48124,2179653,7452,1097938,393649,3815,2782,890325718,102718431,162821534,72024,33775
524.930748,857152,91034055,0,1553682,1575869,63814,15156,49365990,23365,252119,50642,4456,44475,11445153,1841665,1101944,2892762,46307
525.235697,1905902,7255465,0,400260,11201,188033,41906,24526136,0,1208021,10447,0,0,51824118,12075267,1330603,0,0
525.241963,1618403,76330,3790,108666,2790129,42095,4826,1234611,3145,29140,133695,2571,0,339860489,38678817,62686897,7026,8761
525.271615,9006373,2037531,1129540,12321849,555276,0,2490,7122259,0,18600,77104,14152,4123,4449200,506440,884817,22264,56562
525.302739,731299,7290235,738615,12776705,16123115,3137751,518209,6194552,450412,4224850,10559461,1024449,7724340,6623234,22363675,8526028,2124209,549492
525.575556,477283,530340,0,173942,703675,0,4472,5805594,0,415225,10813,0,0,97073254,11606685,18907915,0,0
525.582612,91493,242110,25401,2231043,3455,0,0,6968833,2175,9060,2410,3060,201795,3773028,986195,702823,0,51366
525.909754,517776,67098,2416,338681,116304,0,4670,5423232,0,121715,0,11590,2050,23478151,3040569,4707970,0,0
526.231477,671166,357101,0,2642446,155556,8256,0,13203980,11000,56907,155733,0,28145,6850561,1960040,2542830,7741,103869
526.260193,149251431,102413728,25067750,77745775,108151399,4373479,12445618,22639312,6409787,4349017,4770812,65191839,10307687,24495748,7505317,31379932,13276688,985049
526.537927,261247,7037508,257718,115758862,1317544,0,79948,7617436,2577504,96726,3332267,356280,522558,264936975,10455528,9927674,585690,0
526.537944,34603556,36122994,51704,104705872,3813520,847716,3846622,236393724,60394988,559978,9747,314483,112181,153519443,24417,0,29281635,13740
526.735487,135304088,58707341,18476,55580703,4494270,5065,134262,769653206,17291,19160,5006567,0,286826,539588813,62079565,70880915,197260,4571
526.754115,1813247,0,200824,1476912,4135,6283,0,14912926,0,0,167980,0,18339,6347785,2430075,0,4311,0
526.762115,1171494,263581,76552,191192,257206,6438976,214763,1181902,390670,670056,5554136,228902,1063305,4247620,11750603,7285396,92961047,98873753
527.236773,44619206,5788487,9602,27476180,1502627,35011,29205,399065462,7600,25791,2398524,4014,118381,269736354,31494353,37065497,10954,16376
527.256704,2814117,2801882,51951,607632,20572,0,0,8027919,0,30375,45439,7141,9344,2991964,1144527,612122,14007,0
527.282831,3265882,3045074,101741,1019891,44132,0,0,35881349,0,98200,70263,10705,10030,28082573,14954096,2842137,19980,0
527.318251,2355071,1440709,77276,818530,29221,0,0,6733928,0,84514,70148,9077,8710,5751479,1619403,502679,14228,0
527.443239,170690,0,0,376475,29309,167781,0,5985366,4950792,4028482,51700,31249,100497,288769,1070777,0,6132986,2630956
528.252199,7651966,42165007,10373,14861819,2354539,383248,64434,10444885,140110,1688301,10204,3808,31041,3874741,2166536,1581544,3109542,18361
528.502643,60943,550006,20765,9126424,39096,0,0,6760929,13907,147316,14293,2011,22227,2276332,1175697,939410,151364,4504
528.584163,40223831,170592068,5136491,3801814,798021,575659,45515,2939998,3922435,4470839,687773,1109984,18390,13261150,6891042,1498489,13726118,180193
528.73975,2657266,19448208,959266,2861364,903420,84249,14151,20181675,2770377,487122,130210,5205,16041,2289956,835612,3569753,196884,110545
528.769754,14266273,19504738,5506,128452766,348399,97130,0,6221128,2840,411920,2962067,6737,2291,4330393,4379100,18490865,54116,20288
528.859342,53574,0,1729482,6393896,557709,10254193,59595,1607657,713220,1103239,4006438,394367,83889,2052712,2367983,534872,4014255,1156711
528.917583,11016495,55528673,3244999,452580,233107,45751,11153,2294879,1967537,2227191,34884,757103,0,7222068,5380645,863198,12552779,194453
529.262117,36387748,107741592,19761,51875557,1194994,106050,0,242322159,47591,175095,606650,0,13226,199725838,60567235,17276624,225993,42349
529.300199,49865405,899103797,11687476,6253739,2432538,20877015,2282528,3887382004,15169749,143835119,691824,3577161,3224388,3665662429,6397157,1136238,591036689,4631150
529.303636,10632334,5972447,456830,2404316,194743,9370,4639,13953261,2413,689614,107192,4588,10115,10483628,879772,706948,6336,606129
529.57146,0,3960318,0,6969,7213,0,2201,825650,0,0,2760,0,2517,4864340,821249,884428,2542,0
529.751261,4178079,1532591,545835,918239,718998,56519,537688,2868171,3207084,1061047,6157883,844671,110721898,6230470,12859211,3799639,1737615,19279281
529.801862,57434362,4440128,535530,67445282,23681425,1237670,10849287,95276728,46095253,4550256,7360505,159088,43993,104649973,5412059,17134862,7303988,289653
530.304216,30505270,0,1650802,0,0,0,5436226,379142425,16596397,4482637,0,0,0,0,0,0,0,2738702
531.267452,10902748,4938244,484803,5220753,2354844,14393,12168,24818582,0,809052,452009,371336,1225726,17172137,22506517,2679306,252154,682245
531.272407,1047539,83311020,89846,2220101,1388505,747110,941342,12026720,1791737,3291091,377275,22494,435379,5885074,3600071,1188287,814476,23073
531.287838,52300636,180095462,769356,929701,3608532,32497,146291,108934830,41555,505771,584634,24592,1697440,79936451,12131322,6077944,1426308,138051
531.308048,100059717,8062176,1129891,11204851,1423248,647625,0,0,0,28917339,13150359,2544829,11540936,5841014,1628736,5144751,24792094,5392472
531.313381,31266078,36263414,33194531,19154105,18303842,4137079,4236203,128926807,2197160,6237187,7680469,17279615,23534607,46200848,8805329,8644016,8506216,49348117
531.621935,385215,2720413,10624,700978,15219,0,0,37378526,0,14398,52884,0,3473,27685141,6943872,1894458,13423,0
531.768949,0,0,0,0,0,0,0,0,11067,0,0,0,0,9807904,12183906,0,0,0
532.227574,175256,0,0,0,72821,0,2907,0,0,16920,10939,0,8600,18993329,0,2264499,0,0
532.272545,207667229,167300663,3345781,8618207,3148328,5202024,7593567,407508933,39625163,3409613,856996,802928,447547,25486459,70299507,1384295,22894184,1881993
532.27528,20958808,694527542,101826488,8115501,4212202,5454912,24297863,39348299,27965267,2281725,2267875,51611070,34793369,4963660,3259140,1910790,38979561,1309086
532.559583,48193444,903890,0,99050,12187,0,0,309393,0,0,0,0,0,7177746,866168,1752216,2400,0
533.268154,5849386,19965652,7857005,4328979,845699,1603022,2856553,65706365,3171800,8612558,166174,3149467,1376199,6394603,608421,35685,23802291,920179
533.282633,3111702,2581676,126171,2724727,17765,4198,0,24151269,389126,28804,212275,0,0,19756536,6397200,2355718,6329,6319
533.293088,19554261,1146418,10105,44824903,401590,17827,85245,5599128,349142,269664,658233,5517,130616,6668995,25290818,133723352,241011,15065
533.585158,31185931,27967547,0,102730593,709046,2157,0,54940716,0,147247,1838641,0,0,16453753,2313200,3569988,211731,0
533.724963,748471,5243192,9844,885494,36025,2364,6512,10912919,0,184476,220051,2559,5367,5914128,1742018,2636477,10666,254513
533.783977,2052508,0,0,25325,3209,6302,4235,7945272,0,0,0,8727,6715,8006078,2783280,755470,2403,3657
533.919424,15782599,19905667,2240,84801361,501138,5922,5197,42566321,2992,102018,1450229,13786,0,12715093,1823643,2808070,145214,7335
533.925954,1379706,6415056,281593,3385112,267361,10297,3569,6204297,0,48973,68192,29933,3652,2537257,1101038,564625,25684,291769
534.253488,8284541,8652100,3348,37853418,322004,6322,4319,18770251,94879,30106,613883,0,0,6047701,720764,1286587,33712,0
534.277533,143460,2577716,2746,1628409,57320,65152,174171,18041760,205418,3014,9876,0,0,20445430,3675425,2871100,10193,0
534.286035,590927,2402204,10095,0,0,0,0,3077385,60749,14755,16406,5282,722057,2024320,0,361200,0,392924
534.733784,56372042,106624299,101691,428753207,37807265,14388297,728898,342923120,19041218,1134369,71937983,312226,813539,706093148,666300972,27351176,5408600,1591673
534.779166,131796,1833191,0,27526,30104,42999,117650,10603851,29528,0,3622,2477,4535,10003123,1951498,1531708,7110,4121
534.794489,1316512,21367630,2948961,983928,684701,2044284,651577,2472219,6038644,3043533,1386055,3601564,2827519,2374345,2590898,1400873,3394076,1359888
534.903355,24045453,199528,0,6120214,20858,7639,7979,8049382,3876,624348,525152,5589,0,80181433,1931478,14170650,12744,8881
535.23524,30391270,59452504,6384563,276332120,22094579,12035585,626052,246935109,11094038,25400680,36172553,8375570,85026,367897064,371669431,14121343,2650335,367265
535.237556,16933185,219474,1251352,4664161,739347,315706,131631,6583329,267905,609068,502450,527407,226358,65090224,1419303,11081151,368610,147783
535.251111,14820048,46940720,3119864,2807127,1985406,2912913,5119262,353216751,13631156,2563383,2968367,2066752,1635191,4468762,9955770,6666872,11668297,3704188
535.258342,5081678,16750961,35971,3102551,279618,100165,4222,128209251,7398,919684,124473,3510,0,70038447,15209169,3608430,33450,14710
535.572214,97234032,19638586,0,2371327,6807248,0,9001,468028491,0,160175,532567,2854,0,31757858,646106,5713333,385148,0
535.7348,22143537,0,1102962,0,0,6008330,810047,0,0,1483696,0,391137,474080,0,0,0,695269,226525
535.759996,23162705,70731865,0,1512636,4047214,30530,152865,78868333,29658,3533322,1004457,9849,5792,37866968,8239326,2170397,844831,914281
535.779235,72765118,224216929,1449121,22572091,5430340,611098,1853230,13524277,7839924,9848173,1133156,776889,1867731,353987,5411154,2683080,24930709,5110213
536.235208,7152228,4993712,6401611,15251736,4598902,3521179,1836879,7063495,3699401,5869799,3805451,2935391,2569606,43836554,50125269,719978,4039144,435814
536.26082,14493881,39112241,0,11782565,2260591,5079,48118,0,4736,1901583,498697,0,86407,12788712,2630109,526433,372469,511000
536.282263,6344424,8089018,247388664,16454102,31391838,467948,3176870,15382953,1555890,5101192,3003514,69427126,1521371,98627459,956728,1153730,3823030,27507546
536.284537,4555779606,936446944,7136,0,9323658,2268997,261442,28671036,264017,214319,123602,0,0,17566424,638773,824791,15165182,0
536.293336,88522014,13292232,1201451,161816089,6186934,32292,27305,884854353,250803,571843,3296182,1128210,632413,630337758,28848571,70041880,1212812,2970116
536.617805,3639745,2449858,0,33040191,458483,6094,4780,485965699,2816,86533,632692,0,12496,271206023,40699786,28858930,217168,0
536.618568,2862892552,436177336,0,0,12047537,533240,110555,22073971,104775,101079,95085,0,0,9194561,272548,538298,6840608,0
536.785013,5450456,6766315,24725,8664444,1282963,11560,15737,88136442,71857,408664,285756,76962,62729,52353989,1736427,5523664,103512,232259
536.803474,694262983,152182835,5275,63901849,56372,8412,22815,324260552,576398,594454,24302189,8491,2538,60162875,34253575,17108712,4732,6913
536.803826,263085,1656337,3380178,1827356,84331,7032532,72359,1670831,55821,1058959,1607088,158037,2758477,1035286,1404707,725002,6795650,406911
536.951929,1858364,1743787,164944,27909503,363658,6722,9755,418655679,208061,43366,584826,45822,25698,229354769,35304805,24108261,137973,0
537.286065,2618787,9702589,704380,13479098,217069,10802,253731,199615120,36036,211903,380898,57545,144293,109921661,16200326,11658811,18431,5179
537.290872,7977845,25178879,7469691,1602975,1833572,331051,35129,5071134,471275,830236,504457,1822339,1580955,29329300,10418973,2146007,6405864,5389623
537.291071,47470111,4947966,183398,11021535,19770645,289709,16562,34164203,3536763,2389068,431272,1002175,205210,11448897,322843,1430855,39156099,7230550
537.304988,272045411,74175489,11922,36247925,200240,10952,2392,181283455,273970,45944,13297362,0,0,33449565,20632707,9327109,42851,12395
537.766728,26036363,19845733,0,6267279,97880,264041,9686,60674321,1172893,189235,3175443,14221,8521,10244766,6625084,3028630,467382,6424689
537.806296,0,29538008,0,11384900,67717,380363,18293,59441048,1521616,0,4294758,12041,0,10846214,6282504,3282759,506871,5706086
538.266751,6345341,10680911,24019,1569098,128897,101904,0,15863824,575124,94537,832808,5933,6566,8561280,5090367,1854646,249880,2940534
538.454981,334692,980810,7996782,3220163,166949,161467,1562115,32325361,53444328,66759,5175402,1797890,55514,2146912,56553,6857241,48691,70922
538.601097,69800569,586983224,118930,1180966,708431,7101764,2556404,5479168,24793105,3528200,332223,0,552746,2304340,748379,132711,6866729,4304561
538.714154,281396,3077090,0,140844,726823,4435,3523,8421684,0,16075,5962,0,2444,5952715,780720,458072,10978,54587
539.741903,1002551,412229,660461,3468765,0,0,0,6324913,2636,0,31145,4145,0,22855371,2318311,2337478,0,44380
539.761624,49473726,41266562,14457,155020967,2270229,38979,14080,299011826,8001,172234,4199208,28326,666097,67309008,975725,50914767,431659,11296
539.803715,691601,2197051,2178626,683217,509945,309469,1317964,45908851,1187967,1294816,168745,1077977,869935,228125,32178,1676327,3413526,370185
540.243836,3183070,601761,254625,2037059,376302,6849,80332,8703770,32408,215860,47520,17739,12769,11785316,908271,1241200,0,169635
540.295479,11270408,10313680,43066,5528787,1238741,44767,2792,69754973,0,128715,1011898,9856,38098,80912366,1260553,43156419,0,5522486
540.522688,6561371,13807632,0,5082873,219895,0,0,48189374,0,2872,395339,0,0,35254830,16455580,4252866,114200,0
540.522697,6966923,43334666,0,75236,600708,0,21405,285259,66129,15339,40115,0,0,5875748,1978738,217556,1099399,0
540.570658,1612588,973918,1089810,429715,357978,0,0,3706567,0,1006237,26662,897093,263960,6602774,722802,1471490,0,0
540.613892,28550583,1877611,249514,761191,2594663,527882,5165477,34797946,7389264,19432824,701589,224516,318019,466097,112289,150829,6599056,668636
540.618943,96756626,1634990,0,2712545,329153,0,141793,3701286,133188,0,1641253,0,0,3025221,809734921,45161747,89853,0
540.702897,70388,422398,532603,1674478,568592,875189,6719,104228,179763,1051436,239565,671624,948777,27905265,2754841,2162854,3541098,692749
540.769113,88907928,51026707,16831,7151174,2208681,10525,5453,4430955,69078,20122,941406,12119,16200,4819253,1166819,2419579,211348,603230
540.769844,126928,0,0,727051,17776,8106,3539,2575695,6503,10990,201535,2729,0,621938,2467372,6318850,3820,599486
540.773117,303973424,311158640,2588166,134331533,54118794,21781827,82433220,644100780,134211821,16141438,1649014,3701397,2228357,1295503795,2652998,2461218,110373576,4357382
540.773372,8035529,48487157,0,5561911,701518,2154,22688,63114000,18695,206464,389954,6180,6481,40711669,21831260,4571779,637197,4266
540.796897,5150991,8764437,37125,3034416,390445,13249,2916,40297243,9114,38041,455845,7506,14365,47087214,804292,24556525,54857,1594321
540.92157,6139745,4249482,4447,35169532,1562841,0,15982,47162092,24411,136982,985783,17525,10998,31395240,1203055,2989719,194049,10763196
540.953055,45098865,8888419,129939,1239009,249821,2286,106967,1163674,115052,208357,585120,0,0,1380571,380544576,24000972,609696,2168
541.204757,660268,377768,0,904764,652838,1398895,43477,1317862,491599,241717,344992,1918415,3380050,10527417,2125979,1157974,707442,1548182
541.235872,104706,1191709,944336,787513,219506,2455949,243955,123375,2142238,4063675,3808289,692353,699408,4750818,719490,1828904,8032976,8299399
541.242208,0,4099026,87399,30877142,7250284,3487810,1142429,4747719,36587,1225987,70012,0,12756,230427569,25034803,9041913,266340,320981
541.254486,150310953,67927797,7370837,50482222,16569950,2536303,1138778,14285731,6118788,7468262,2719401,2254348,4050832,409562464,21642138,15135307,16047427,6648339
541.255812,5928894,36901814,28688,28578335,932398,596039,63311,38180004,17506,173056,833839,30880,8738,26825099,1064638,2432144,333077,9441277
541.274498,1092848,2718727,185858,1299000,333740,599615,0,13427974,27517,31760,77691,0,6496,11739529,2826995,1151692,28524,7666
541.283789,15871161,841623,97233,5097224,35116687,635075,9143,28730656,21030,72408,69016,2299565,401883,10092949,3064031,1491284,1781086,29034
541.292004,16001934,10335806,6558295,58331107,19789659,1248820,9432239,79573796,12382566,7098592,1863870,1025003,4468022,20150692,18181645,12348989,3667672,5732028
541.298327,114370928,635526185,260761,7873972,3521848,874596,2810254,871664837,3444453,8224563,1293882,53312,42234,721346294,215432044,71445987,6907533,0
541.743371,0,130429,274837,205539,1894642,843896,104088,364733,13786,167288,18250,34829,19632,101471671,19752441,4154184,1373812,77331
541.764719,14504200,21542726,0,5728987,539180,2118,28602,136046074,19238,49678,824306,6483,0,56413980,39122964,14004684,15568,2285
541.796042,4142438,848515,357818,81348,10358,7613,8911,37342975,4324,374780,9449,2634092,41054,31923705,10370782,3662513,4227,23139
541.877008,39671,310007,0,65185,101684,0,8627,675552,3556,15494,3278,0,5160,19884858,2545660,5200632,0,10912
542.015305,15970087,18002316,11441,6060701,452896,0,28922,144221565,26381,35897,807910,0,2482,60454562,41854042,15241346,10587,4346
542.211225,0,0,34427,0,109794,0,0,0,0,0,0,0,0,0,2016362,4479426,5166,0
542.251036,352000,4390465,137909,2448081,99695,145328,12889,34486465,3775,837994,38154,783988,271105,12013228,3132768,2266798,74613,207268
542.266008,9415312,25614138,4780,2887688,740889,263933,23507,68425963,25428,60181,515652,3432,3941,36507281,25518086,9395577,37883,3438
542.303858,21587879,28950170,207850,0,374981,0,125082,0,297118,432752,0,1662240,49405,0,0,0,453809,13023
542.507443,229136,0,16570,5684349,0,16704,0,9552567,0,41515,4817,25259,12252,3726796,963280,2416210,39515,0
542.516617,4270279,5757981,0,1356952,109532,0,2678,38905897,4109,2804,240612,0,2188,14576827,11006296,4124298,2628,0
542.545441,0,566498,0,0,16881,4253,34153,430101,0,44757,2860,0,0,8984098,1050480,2296718,0,944190
542.752279,7593727,10140904,20109,6410668,140483,7424,6571,16756427,4115,76974,33980,276491,77978,5541162,1678904,1052920,206032,122875
542.75812,220203,16858464,2025727,12876487,1043123,46377,606274,26014650,387533,2011035,1046744,392071,375358,53907956,24746634,824705,361398,69549
542.767316,1319674,2966706,0,346799,80304,2236,0,6769277,3657,5264,61386,8773,7142,5119299,3837565,1340751,0,11559
543.247154,64755196,7146281,0,63816541,313819,138948,329811,1276032,708670,2708,516829,0,0,3635767,92919389,8954542,257654,0
543.251649,4458262,192894567,951058,3519041,1326400,530274,1214221,45632255,12385798,11745974,36477,682461,460145,5616760,650195,125107,11089698,92347
543.276553,16981917,16648857,5031975,7406238,3070768,717379,8339461,77878023,11509012,2032949,589492,2902694,39930725,155902633,62999089,3367318,1866096,4936941
543.819526,20055240,48820650,4862473,36283899,3758904,2721063,3790684,82439622,18060423,8280865,1217547,227731984,76465491,18241362,4382822,3799192,3039936,3036436
544.260865,2501506,84615238,4824111,3936504,1618543,37137407,1815341,20018655,239721813,56417629,11003328,2052008,1417920,31098762,1574054,5362978,5294716,25900790
544.278875,3214040,6538242,49423521,2991711,1120801,434080,269094,4996285,1216253,226002,3593612,3669987,1018667,5784431,5053000,1591556,2742112,4377890
544.282276,10771540,11624536,110122,6582362,1389998,28993,8188,12713466,233876,1020743,851263,29900,9840,4735134,1888934,914125,420303,116624
544.316192,7616692728,526448893,7513182,12079190,2305734,11791322,8597016,411387992,3503148463,30119904,741356,118779912,35859144,20337232,1860233,712016,8763330,1369734
544.556076,1680792,0,0,164882,90907,294867,0,11051813,0,10002,2449,0,0,16982614,9527601,3452176,0,0
544.611925,80685196,25665500,2305166,4224521,1575102,2266676,1524361,6670117,5129538,252419,2136164,866744,93743,2667956,357695,471892,8117155,312635
544.732318,329171,4767142,218172,4908654,0,8823,0,5823226,0,95483,16530,2038,22163,3776161,3198770,716033,19333,0
544.788185,1565360,14877338,2564,24018241,907268,7808,17417,76321948,0,103546,242814,6941,8732,36875099,6017406,5389586,8925,15151
544.818229,6512403437,1144904507,4319424,3854041,865988,6981638,7506669,243388943,2158380981,43943467,659304,55688330,19004790,10329606,10216280,1005289,16069668,2274658
544.890281,1287462,114851,0,91071,50573,259205,3643,10875022,0,0,0,7169,3370,13360523,7435521,2742741,4746,8106
545.223996,9467055,6232428,0,19430,7470,298092,39532,16162336,23775,57038,2178,0,0,7164856,4124091,1455528,107082,0
545.290429,2062666,24138528,774160,38985986,5444900,1344907,166688,11309463,341193,3296509,64397671,365761,356159,24970462,92796355,54811112,12491110,510830683
545.557597,0,531276,0,68895,5095,9098,0,0,0,0,0,0,0,2933469,1536248,545964,0,0
545.740385,458570,562291,56293,657857,222372,0,18857,1563464,5052,202983,34084,3186,3583,21880336,3319584,2536208,0,0
545.791197,2750752,24913086,28435,4445596,1772375,32280,0,13067121,3191,3107134,497098,6908,41695,6301930,1018459,672021,5624809,292990
545.894801,1204365,0,9961,9994040,525344,7381,3227,78070702,7114,8273,187751,16091,3987,16585313,583966,1192518,10120,79324
545.954461,264241,6381935,0,3398797,2108527,1593588,53064,532781,4703668,2535033,73944,312168,2387701,262652,1183216,98950,240216,129179
546.241465,430985,599746,83799,1115974,35857,0,0,18242947,5499,33095,93520,3824,4724,10690369,2023881,882883,4154,29775
546.731418,269328,176841,735107,277754,275984,1218787,19908,299172,26285,179343,58779,321403,0,34687772,1897751,2922597,3326875,146866
546.780332,9763374,3329413,0,7629635,419956,20317,5275,32972122,3037,2190471,289232,22901,0,13846836,3243359,2161613,29124,7735
547.232744,178629,159839,4574422,615589,347875,1067437,31461,3505736,111994,738912,180799,2562737,4921325,17774835,979781,1201553,337520,259038
547.256307,9001707,10693701,5433,17627708,1063506,98007,17711,5721953,16202,866877,581622,54759,2362809,9078201,1048513,3387201,93907,0
547.281766,4564081,4397216,7134,3813540,928980,98316,24413,15075504,80200,604107,50116,6888,10367,7373033,1639425,964774,802424,22676
547.757988,8344767,5573786,12562,10111779,1042125,6155,16968,6851094,3005,595265,132259,4992,16984,6139839,673508,1981281,23608,7257
