mzmed,T051B1,T107B1,T108B1,T166B1,T173B1,T176B1,T051BCG,T107BCG,T108BCG,T166BCG,T173BCG,T176BCG,T051PPD,T107PPD,T108PPD,T166PPD,T173PPD,T176PPD
432.266392,387189572,130209234,594802094,287034468,128868680,34502844,5951221876,196094019,44432,156988524,10902985,36506255,194527,1610108357,3871,392467575,103136600,115785755
432.266393,1.25E+11,58098276453,850690111,51737668082,1650870251,124802507,2151,39621906625,451863,41370498521,58208090,6797558322,102595,139113375,21430,10591514241,22886397202,24192130197
432.266405,3154592826,890057066,18993254031,1421226575,273208742,23655859,6946,358787281,36112,312418558,9932035,96602022,62266,2960461994,0,77343584,174801822,258653475
432.266455,41425122380,14366208319,80254410912,19738619808,525182949,56822495,2801,1739946751,97714,1927202937,22734029,192414130,134007,5842148726,9363,372838949,674336176,3109037502
432.279712,51343835,31122797,39388765,41593525,91092965411,1784672057,10609471,11162520412,89193207,1.81E+11,1960243479,1.54E+11,2771007,10175344800,3381223,20724818,1.63E+11,1.53E+11
432.564132,97353342,61770019,97139028,62515722,36752434,13604405,48399812,6951733,764365,3093540,4039852,9798536,717994,392351024,5492,13100116,28348648,23575881
432.599192,29717550522,10759776550,56069704750,5578400393,388315052,55053971,334017,1364952290,76356,1512605756,38368000,145851902,70994,4198558922,6253,281715011,507147242,2300073326
432.59977,3794083,13401476,1964123,8894009,2250276,144548570,0,1772009,13576,137378,61918744,2516669,57637,0,2207,300556,12082057,10672779
432.600792,100200948,34886224,163989912,64901121,39026766,11439690,80940455,49265700,981693,34352801,4082488,41879634,578845,597319258,3778,12437232,31309732,24856793
432.744856,7863685,9964716,40165032,489991,18081900,6650395,133661,12106766,7482472,13811603,988535,16893672,3008117,6671489,15486193,11699616,7170123,12611898
432.799577,23796,12617842,305990,11278841,1812314,77561389,0,1132518,0,140505,6891787,3423024,21681,3287,4073,0,8375839,8983146
432.933542,34517360892,16327707662,389401135,20828726413,151860017,31060802,942183,7212441743,1010302,8578985917,24713417,879928555,9707920,40620571,1478787,523614711,3158883280,6358172043
433.223929,6028239,210062202,3218938,44855861,7340867,0,6287506,37224235,16660586,58791216,0,48692537,37164128,24236213,6958943,26918662,18793078,19422367
433.244589,114708691,77842420,189869760,17630709,1349946,28478844,1440543,8498885,44330243,3852018,4143218,3102401,10044271,3518101,69336082,13407998,12377868,8820937
433.28219,3459201,1073705,3213461,1064934,0,569122088,741302,0,6654130,0,0,0,25675,0,450178,641595,0,0
433.544588,946577,3760828,166633,31884490,72570695,1741754,14944,642782,0,78646,1686370,33407422,8302,7010,0,327201258,4155334,1172798
433.601428,277115693,179542358,1210465031,92271559,4839333,1032175,0,22925149,328618,22898230,2287554,5242816,5230,46722843,36879,8056850,11488866,59105600
433.936079,31302855,22308299,66248072,18246604,838390,554141,25164,2886136,286269,4116626,2013809,1659524,215798,32914690,172746,16848247,3892565,33893257
433.936207,48816582,34138515,42238093,17332258,0,290735,31648,5926837,377258,5507309,486209,1709865,472234,718739,43299,5734934,5070466,13861392
433.936286,40884264,95643332,4008816,96537652,1168597,441299,13936,44193701,2653074,37492041,115285,14854232,228589,352974,43439,25982146,29936480,29294800
434.268214,68994997,25072752,2993476,11325767,53028250,1183012,0,36387245,0,18040944,553770,20364519,6848,0,4493,21171227,12902638,10300424
434.284271,3095477,77621,142035,0,0,0,19357,0,44057,0,0,0,251512,0,0,0,0,0
434.567617,0,9165970,988620,1161316,1060075,11588691,3169,51020087,4613,11230420,6801654,66270711,0,36725865,2340,40630465,15442354,131546
434.893552,6740882,1000314,710449,167531,63092894,490857042,225214,32594255,2061865,9923985,2232463878,58030732,154417,32533291,329515,6791365,13910630,37299036
435.213146,4491060,121713737,5142270,9180865,9308863,472295,197199,4382761,332134,1173605,1642490,27657006,359684,655356,409645,25558783,3844239,54906889
435.226033,7912909,17771186,314415,628954,11839293,22841587,180068,16384248,357130,8184874,256552870,41934851,191654,2657925,281557,1559234,8460479,17559187
435.229801,3936408,9328695,6149684,7853668,459508,12050337,155868,722548,390556,1152737,3646788,2293518,323419,715451,507915,19643317,13476183,3869734
435.258526,71250916,8535349,51018408,0,20854878,132039941,107998,4223034,898999,2909259,214084306,71094767,0,1539967,0,5776557,35266813,52193185
435.270769,157765,161115,0,65767,4349734,231561665,609485,153877098,558194,220716870,376766863,500606549,35499178,748656518,1198985,23058793,44591319,1811017
435.28665,16457695,4776971,84748413,44845735,0,9157934,0,66979325,1269055,794844405,3950436,754903548,251258,51765965,364187,0,781997457,725803322
435.547625,3735450,81708235,3309563,8990007,6465589,145405,129896,1942608,41681,0,175388,17594754,145037,0,64283,18852449,2320808,38171519
435.750326,20461621,10051435,51715375,12560368,57505264,23417335,1341229,6356873,64294,6803299,18120148,29445340,226580,6863850,118313,34134365,21667561,31433897
436.252066,8526260,2026319,18465963,540724,26925433,4967168,246571,2173777,509915,1953873,4772245,1726336,1430110,178728,239328,80192438,5401246,9535198
436.253985,48476349,59347875,149571,23906026,11181122,19026314,0,48244202,43452,0,9095187,185240825,96589,0,23262,327179037,27869245,1832082
436.265766,4429841,3501868,18867196,417742,315956934,1767751,621941,579229,2233182,155185,1479398,1009018,2470359,185442,219689,8212112,0,8578598
436.288099,0,0,61540,213254,36069791,98731226,2928849,1762677,4970831,47578980,671553771,78647166,1590815,3452874,0,421448,53000117,19804846
436.585299,10164820,14160204,0,42125179,30419829,0,6941,2006788,32981,63606,0,1235936,15219,0,4143,17600448,1038438,632437
436.755389,0,24629863,0,7419683,3912527,4208181,0,9404745,0,0,1235675,61998175,201837,0,34085,68381836,88550,0
436.921078,7726841,10902571,778472,27975157,22256302,98688,41085,4088972,56510,114062,296046,1035812,119505,0,6350,8925680,2222697,1323034
437.188873,5651557,1255309,1566916,473298,17897242,6195068,1736476,24474298,1113093,68316934,8609296,251121742,96223234,15755904,1106980,1091706767,22155081,15161518
437.194085,1649539,26549961,1403255,35289518,426330810,10825364,1215071,3917359,3618794,6028132,21897087,120725634,312280,27929034,626110,14865139,15460554,7864121
437.227017,788711,3241011,14338074,3386286,29608722,5035842,244812,10978115,0,5586331,299535558,89836232,905954,168621450,1178045,9955385,59138987,1403282
437.235069,0,0,0,40063588,5364213000,67126174,4475749,569178838,0,10646227634,66136903,9565694842,0,513848060,2826226,29759366,8649530779,10123258357
437.72288,106674615,26427503,9998322,22033172,14306677,1597611,294387,42736323,8144,2377694,4304464,34033944,454929,2564885,21326,60799891,51130138,10250463
437.724415,21570880,32724535,2071554,27207888,1037248,337605564,3295,7909504,0,39811,68373755,3933180,12739,0,0,117124867,3394303,4857463
437.747886,118974977,1006351260,315095680,421332638,9213634,24652364,206693,17707416,966049,18053763,26827156,45427686,490342,6785430,25968,31386247,41411870,499033356
437.87781,3153503,3006056,2932036,9869937,745296,23650326,51226180,1401671,5352916,17565710,5262419,4146581,431160,1470403,1298281,982998,20596205,1867818
437.930339,0,3183618,9034679,18136172,10369647,1065771,1930289,130789475,178411,313230135,2567272,1803390968,0,3418722,0,13794877,3655780,2525588
437.931823,8603161,9889054,39875609,58574968,77051072,1996689,76062,9218727,132524,10225871,2310118,690177,5914,223164,7420,880580,8589681,3904300
438.224629,23212263,54192650,1488462,37980317,16029502,2574274,268365,53219572,22912,7348726,2987673,70687317,69233,2516615,51817,78738386,172789270,7735536
438.249377,52487229,518510766,147274676,184338779,26222034,25432434,188458,26331890,216885,8225310,18410924,11826208,83467,3547094,40855,25906264,103288484,277286811
438.255339,68970925,5055074,155802578,4059635,99961,413771,388207,55169003,1129044,8975891,32848,1606711,2692234,69830885,52594,89842,8182034,89647
438.265811,3727553,1675335,3327032,17546036,1569251,0,0,2442203,16421,1800145,198004,747947,68882,0,2310,4595168,1596886,812209
438.721628,961291,451085210,49633,246706939,6777680,14365218,0,6344447,109517,1398178,4338862,8728611,163356,29520,28602,102763227,120470363,30780332
438.728765,8398144,8892654,186872,18460553,15508824,9115321,8634,16239794,94431,66744,20049939,10582785,2099,85569,144270,18950880,166563762,68820101
438.750467,17250114,143220095,42790879,53646768,61728663,773201,0,88079,5744,50014,340600,0,17670,0,375875,286974,31296854,910284
439.209982,4192952,13512597,20715440,112870260,52035287,2547058,91404181,20103184,1794576,283757147,1352182,118695955,6041282,3462243,1208168,28676114,222897152,219259027
439.229734,5106648,34894577,13653669,39332707,29574938,4599608,7491598,2788118,701201,8193243,7567420,9913713,3846409,2884708,2933946,2550498,15871923,9141085
439.240505,2371141,11421232,18193688,90775384,173467863,1798750,81831107,14964632,1725565,136782466,1355473,346287518,4678219,14382957,1147110,30339691,293649819,331486743
439.252368,1291685,26903262,8972608,7353198,28176971,1032981,0,203743,0,2587173,799183,86942330,0,1682733,0,135898,167832,623648
439.253394,612281,18355693,3242667,68138070,8678964,129473,0,12512874,321246,5899779,4270629,12741690,907376419,18200933,8510749,104349906,1930435,22901916
439.565915,192219,565564,540018,23051,587364,17518721,44956,57823576,5850657,51639145,84878,94582010,12127,103431737,36434,1973244,101852315,8818530
440.200077,2051540,3417323,1210885,75235166,1163777,29993325,300655,2862838,1374602,7519768,11053085,11206793,1196859,7952131,350451,9544333,6533358,4068905
440.233726,7644338,15901474,7120360,739758,1667100,885382,10205921,8640500,6994060,1979009,2438466,1749266,5786344,8945235,58656439,1532216,2956416,3126281
440.251772,152782265,205230762,94857394,136728716,692464,31096919,0,44430528,691886,47762073,4632351,1167888,6833558,18113167,588863,4075029,3790453,66736455
440.585508,3242141,10771200,55760843,11632387,0,116220,46036,736995,0,1079664,2565308,40370517,0,2701196,0,105393,0,1544040
441.20396,3565371,6415846,2715256,33958835,13948199,31902373,20700330,38706994,2127304,5483551,10955086,19756408,316859,1750524,383287,38269727,19614590,15507589
441.207281,5602428,5260048,2791051,5277369,18046240,2748263,371958,28559471,23064354,10433222,2620111,7130340,62090262,23477315,722400,207265223,26494607,10189065
441.246824,3025321,12220349,34427,1749533,346829,75457983,8125,279615,5249,61157,14584684,470364,13417,115058,0,76233026,450486,154984
441.269762,107050096,8697333,176264506,3651804,5273064,0,2372312,3334024,1296724,1664984,0,0,86953,325593,8215,0,1971499,1924451
441.455571,971272,225531,0,58438,2232882,676873,2562,20874220,172596,7971702,252070,12130629,9624,69634,126935,39261467,3981927,0
441.773914,0,42956478,416427,17808401,103072,4197606,0,576048,0,58837,252285,0,0,0,0,0,367521,0
441.792254,28237920,325210928,0,22366265,456619,1987202,0,114553385,0,0,165721,76384123,28548,0,0,31662712,1175130,82071
441.895609,202566,2231464,2996019,4115534,61474672,11606468,324801,302875196,187937,238976806,15806958,805348606,21533539,38063770,787518,3448360,377099521,243249456
441.910109,10630060,81136356,68022370,17563644,2693469,634052,44776090,5525541,124465788,801388,263855,3514266,61869393,4552504,164637594,402362908,390383,1848264
441.910206,11720543,237496674,31910267,49847193,6788254,235890,38475668,1978957,89207065,993768,1717300,628809,58516391,5086710,47161721,257416852,2787748,651861
441.910239,7772892,120367820,22214459,55890683,501276,474460,34617535,2050097,189936411,276687,2510173,1032488,162069266,5014254,63780474,363118382,1622717,781969
442.19549,12079146,0,0,12662809,19252417,50707494,684643,0,0,0,0,0,49628,35071,0,37944555,5311215,2684087
442.222565,25430195,300666003,73885546,94985612,6754435,1729662,84232569,4678838,106264655,8496806,3228743,80181351,96987245,9651011,87391752,603563412,14509256,12004213
442.226247,18408421,282692257,48136100,90822077,6134005,3781502,59276675,180430216,12342069,60498614,2741990,5654132,106946611,24026775,98387873,451798795,75407995,4139976
442.233093,20166458,386380740,21899730,17071027,5412336,262243709,128672,53844653,6176923,5641535,469860553,22559657,22616299,4488778,2581218,500710703,117010774,264725376
442.243978,13280369,8245538,11924116,1039832,7235656,1450216,245472,284923380,257499,124255333,1710894,192430323,200365,282632066,317149,85670405,109720278,99513138
442.244329,17862123,86053366,66718831,5457941,2778430,13971329,38914819,3064420,214368460,3002216,10706181,1588389,63808494,5522558,89649959,273407796,5093917,20676290
442.244567,5098175,106313486,50544081,36383021,2604121,1111981,21975483,4997916,263565366,2058589,1622989,3707186,7170175,3262095,73155023,80531324,9177793,9282241
442.244805,27437655,241112098,65647481,357961417,2648331,1878610,311197,169388130,311907,122054800,19540534,129216262,2043210,479158434,248658,108280793,41888453,122855940
442.24496,19235590,5694264,65232414,13054599,4941593,3068091,38784148,3128398,268989160,3538674,8022330,3750079,22611423,6843620,18134014,355354229,59220094,4648366
442.283722,15921594,275497,5643263,58816,1805108,17776676,0,335241996,859319,73893063,2668436,97984814,1803538,103329090,13846,121974886,57335422,118744258
442.293838,14605853,153175303,243960,5946823,132487,1069528,0,44587481,0,152204,838417,39922153,6812,40994,0,14016138,5087954,12334211
442.747556,15353921,104463508,26960976,12514541,14126934,4615583,174153,6601721,11964667,24155748,2124725,11801311,2037520,22352846,2069221,4148709,9227706,52295403
442.794759,3517462,0,2204464,2535778,1072264,1426277,158870,0,1199354,170367,0,11174996,645035,12028,899675,3722926,983643,9103465
442.888938,31472,4435297,0,5382310,967864,21904783,29341,371926708,1426440,620709885,42082216,26705732,945454,428454594,1133286,748623593,87395924,10809111
442.893126,924035,30911094,584163,100168244,67586,10684336,11655,81953,0,7874,4291125,33893,0,7554,4873,26428395,65469,22002
443.223229,693755,10518801,0,260743,1702825,7095149,39978,349215655,362398,541150558,7404295,38715189,785244,288284137,92983,511556625,55966002,20498944
443.227366,26078067,5023266,4323952,6285414,1325580,41045319,13363,18973365,5730,29950,58481195,9510825,52879,14048,0,14459299,709752,1074365
443.557437,0,244340,0,435700,788230,806380,35993,111151044,144925,189083620,848291,15264178,32915,114644989,36373,202381782,21531035,742209
443.8944,586426,134865,418029,749574,11812559,56679,1386431,20629770,648782,7165112,0,4067108,225715,3974067,259805,26332202,10450869,304968
444.281257,26739789,24118791,5668108,2714624,67650392,180289668,44363,45648274,15081,14747,124100231,25268341,44705,187212,17800,8948018,27209835,8805954
444.730671,1180689,2909835,2514112,407690,1886790,2303117,0,4047094,98101,25522166,5486429,19514673,0,14239235,23694,88388248,4236464,6165045
444.777971,1661118,3331328,959130,4124861,15598000,33530102,5504,3650003,0,17568,39600776,4258339,4680,22525,4599,4790345,105920,1370864
445.428495,134009,11614342,5430823,40800180,83856,95999,225905,753102,0,7684810,722890,13550236,0,3549985,0,251342,1626141,5679306
445.578773,205838,3014207,180588,153612,389012,1573589,782324,12764992,3833774,5282057,17320610,5049218,9938813,7870063,1110713,7776760,17482569,2312984
445.583691,8341973,90927503,948771,87830806,28147295,2592830,79871,203096978,2904,161490980,14108261,48279009,3169,219543,5338,50021279,107795856,28926353
445.912991,4848113,3374380,1632365,869716,20663407,4738085,323298,7499750,1701409,3316720,12680327,3390890,6387591,2481541,499966,5542188,10638673,237833
446.239647,433138,8801760,406479,16676490,871545789,87352907,5689022,42428726,334717,14765966,41804847,370215898,209278,30629242,496350,6619703,76024085,39927490
446.293933,6101050,117099,52676906,57940,23373979,3148417,89177,11806430,3363274,42834758,3561188,18631727,168138,4942973,1646802,721617,23402365,27903059
446.561908,195675,10200001,169572,3193697,155809,31476395,0,98924,20250,0,29112688,0,0,3007,0,699759,280842,1177386
446.919732,1242302,106037,477339,126231,1785852,0,35616,71076368,2363,7164941,1904318,6125351,85208,884492,36607,18008724,17861898,1185403
447.228264,181560913,22605285,1341047,2944338,6119178,3537663,17964,11414732,8279,713539,9240141,36716545,359821,623416,26417,30650124,3462688,3029256
447.22947,15667889,10845957,11985,8994103,77975,28563220,7310,528760,12026,183351,63287198,835740,274102,292261,9831,11334939,429957,1023180
448.216844,674564,6954999,62452,2879077,31484,17275490,2197,48441,27013,44141,3171551,82906,6347,99930,22176,17018443,154781,250389
448.270006,20491169,4944266,488046,0,2543471,6836755,44331,22806409,58959,30395839,5935875,13786444,89061,107167,84721,3237486,204185898,0
448.700184,36892128,31807927,6532125,25850988,41820145,1156420039,390517,5258029,79795,13233523,292929789,9848493,19427,2000672,8513,63334638,3694194,121827561
449.22343,2388018,48304808,4878484,16027725,6103317,137829217,1845272,12176503,790609,13549658,56326612,8402975,131476,13181078,515575,8440474,18455026,15306586
449.903243,6417661,364996281,279738907,424523739,4639942,30556429,97488,176026270,1022254,161301125,10510300,10580630,15622,22445213,204521,169082898,95810929,134397145
450.236794,57093228,44875064,233967554,35019423,4188336,4668540,232524,5059155,46611,5955127,3335690,3202603,22428,14306100,64302,3826215,29384735,11883837
450.237463,126171870,59464481,10157681,44594727,14292127,11763659,4942189,336262033,445942,217956032,8766231,18455980,72311,2817478,134438,45094167,71198188,20778141
450.237679,381413575,51898443,6861755,185617413,19188839,19570024,5012044,155040271,762818,137895566,15920886,14493801,54438,3966407,146613,64065199,72729987,93066175
450.569632,5375283,21410040,58502400,19489753,445401,77031,7625,1236990,0,985560,70042,0,0,3091240,8314,0,5424053,2352682
450.571454,1705557,331096,1846175,236734,1864848,0,242728,114534551,0,13614002,0,9871474,0,0,6403,9042713,21114940,314579
450.717866,2061526,5130724,13845887,1169872,3366619,24916766,35201,24124025,41779,23458088,20378165,86074117,20561,40252645,184319,344757803,11958805,672331
450.742729,9523249,16027510,26713789,4743918,23802099,517559,212189,13572119,832235,52123586,0,41672692,3962576,26347314,990072,321106682,31581452,4968779
450.743695,155406,1083435,134318,1744117,892851,2020371,10066853,34697467,968881,30248716,2016383,29731721,109764,38872405,22770,939095,20649846,7206848
450.745367,6523594,301719069,100622979,3802331,2144939,3379890,581577,88357464,72666,33394124,1571147,57930502,0,364299457,77981,17905470,35894075,22029640
450.904342,36279219,8852569,118734236,28639875,19802270,5713472,97133,58476357,1472491,27835792,3609949,14762885,790869,39518766,41974,36964356,44344671,5374830
451.214139,3597649,428193338,26343262,25687973,16583473,11155593,1647099,8140496,3846480,4546988,7486693,17398622,233298,2566273,3112164,1547344,29253412,26037094
451.248244,47302669,655235891,189614861,73221566,11735066,12114917,70850,26733347,1146249,12208697,9378071,0,524101,16047902,874969,14710705,9583025,8612502
451.265944,11679360,29643605,12516747,2688575,13735889,12152969,505489,5799337,335086,70521,714438,2924991,302203,0,239260,876306,1686077,4222169
451.266259,1314700,12997741,95821,23024896,16823838,2401072,116015,25069994,502478,96746,2805834,28984557,518579,189601,457604,30621454,8859203,1860240
451.548274,0,319923963,338882,19181273,869231,6638974,9818,1455522,174659,4667511,486302,9161393,145076,551374,1054010,220231,8309227,12572145
451.555599,2057070,7489998,0,619908,4883,29651390,0,0,0,0,115306361,16902,0,0,0,9385976,15916,20682
452.218425,2901341,1245249,5852113,271489,16256685,130585887,506337,10761707,4273783,5507685,7123330,7504059,12646415,4446859,99758,1892876,14112690,206519768
452.21892,2109134,2971578,5151846,2394024,2201713,2756379,202149,4302397,745501,23053723,2519779,1818598,1827234,3360234,369899,11112080,261192895,4636963
452.257372,3736789,465955,117970,102364,38117803,4589116,63804,314387685,2637344,10453492,2239714,47256589,701852,166284604,322126,180095,15837035,181091731
452.26724,1032456,1318867434,5644068,666492753,6477894,11291802,1419773,11024164,410069517,19880238,0,6795672,9262044,4504494,173006087,211037358,119577704,15456026
452.747803,94533323,25551011,66671263,29913709,1687187,1078604,470265,996898,2799621,1965494,47646,910804,7560912,1052680,803205,9607173,829599,2676714
452.784775,6942470,719043879,112801584,7649924,6826902,53820683,583625,20998770,0,215725,32629524,15357673,14628,67464,28290,87641490,1761566,19123884
453.208286,115256974,9403733,11564355,0,0,0,0,0,7556807,0,0,0,9495770,0,0,0,0,0
453.210382,2599414,34504437,3853225,5873959,10084181,8580720,4829407,90214926,45092778,147681591,4987494,267041638,5434753,4540938,1253894,4661217,23484410,7158960
453.218374,6842879,7319078,394729,1830391,5136567,25068075,0,18356450,37457,103370,133389990,478947635,90017,8675,14023,22048323,1742838,702741
453.251453,2400596,2102183,14861753,27122,4679755,12325833,91088,1805866,0,1570645,1119396,1417819,22532,2797432,0,78425,2209141,487253
453.286095,3012783,367331415,55265082,21886756,2032562,346121,0,11998983,12362,71538,628366,6132736,46210,148057,39451,51042343,692752,9972828
453.711285,558558,5166754,142972,656166,13186003,66105481,1940532,44276344,2122197,74512997,12303933,160492792,286324,1299658,116728,910731,9872487,836301
453.737695,8470026,25519718,6506642,1760516,27151867,6953399,58652,31713666,3253056,7234329,946177,1218175,516326,1459060,143505,3272135,53959512,9981495
453.750469,12603759,2446504,9211622,4171163,13792148,2644194,1071127,10193470,1634276,13287013,1799142,16286044,0,3826612,7873907,12994295,7079689,3616275
453.913758,43960985,531677685,274804,167554125,36168368,2253126,17662,538312276,25474,2705115,2853892,112611288,11940,1520558,84825,67983164,331842001,2309224
454.211937,606721,48011805,1076340,4154470,321387589,10015186,520832,38243950,0,727685485,19409013,984549199,1264152,51221782,1118139,90970664,551601566,539504767
455.205522,730409,4962504,122904128,37575864,86744893,3472018,654269,12901482,5149441,183956930,7340854,161546077,3548244,12839929,567881,23697372,86843085,152421410
455.226432,3047043,21954002,1188710,9354589,881401,16692569,51987,4517523,2484138,52970,5165062,23134085,18721,57703,5973,14253866,2919127,14187712
455.228883,14237957,5090344,268723405,6457953,2136106,1579782,1171167,8199200,2656456,7647253,848841,1603067,1666860,4341702,4905500,2610744,16366859,4351085
455.260035,0,1566121,39181,1557620,524573,743853,258270,664376,447639,0,754898,174601,13946,499818,64053,17655714,14025724,2507679
455.888477,227616,193857784,408946,4704426,4929927,0,16034,1094862,6807,28340,2373693,10239130,31691,6653,3686,1758198,8147994,2290683
456.2565,13331292,6182539,1563035,8059392,5493032,1047964,0,1048173,20075,1097557,550924,198851,63217,6565435,0,0,994167,0
456.878899,1884743,882509,3267042,1948287,763026,2957679,244363,1688018,42954,4101898,2006765,103604740,367141,457855,8044,3084276,989932,3268995
457.207731,2683937,10931224,3133762,6977711,9537750,53983448,10019988,7093841,245119,5652078,11086545,5243454,424625,3381643,2311849,40443813,10982818,14203336
457.208744,957267,8124843,23422,1544277,1980379,18028972,3515,3761270,23540,48003,7878651,57092839,390112,27435,2193,6416259,1663783,255998
457.257321,3282813,278990089,207702,102426498,19918814,0,3534,81085265,16433,80872,0,268502392,283812,6079,117615,126705490,426218,109486
457.271797,61282983,233656,17907045,85019,10446098,86227,0,2545196,4084323,4488415,24733,4507741,20542,3874342,95142,15658220,3901382,3901189
457.283473,19595259,4265435,23209069,4577298,0,1081469,142588,11786762,4827,113436,88078,1623291,33916,1007470,3408,285715,16076767,501080
457.758709,10008662,93794157,239374,28212666,557667902,218999,13911,33696612,82764,251890,1523746,75226883,307758,116569,412794,23056577,2800552,1286114
457.908597,1408738,66869283,15268,109752488,2325,14465404,24293,11876,0,2824,124446116,0,3978,2140,4081,14699287,3917,3209
458.232119,5660348,6648444,6761435,2647066,2945667,13208400,32490,5881674,1141211,7923247,8620377,6042711,2839958,3630236,476906,35445910,19275934,20248104
458.235242,3151079,7671694,2888782,3546133,17524436,18770701,30847,7407853,36038,5845467,3431423,5900734,15123,1569832,41414,28486206,23644351,24604388
458.236558,4581661,24772679,720581,5584515,53003141,21173805,71641,19582476,632948,9021491,10072035,7041348,29120,2255355,16638,5903434,244930139,12176211
458.260229,0,10399690,0,3199228,223788636,250145,0,3493187,5656,77794,0,19638946,6844,102690,115448,0,0,0
458.261111,91075,2683705,57075,0,4408374,532318,32731,33326592,1931505,34550256,94759,104546120,94863,43671236,1180805,0,728488550,63934244
458.273029,26566396,466468063,3135803,15491723,3747663,160232245,8247,779501,78391,348972,42371241,218763,17463,38801,13576,508911,7208547,6204297
458.284603,87101097,125620363,208489,3559786,26397277,6039900,79789,101942311,23149,30128,23346576,17147418,22298,150852,31040,1480337,66372663,9297442
458.747892,8476699,21627960,65956,3589768,7348809,10377262,7833,49203425,1015938,9799309,1683928,2268618,4010,96296,99890,1771967,111365518,149462958
458.758275,152592846,406414316,3325623,72834193,111236055,50270194,11332,69816478,424420,0,16427385,11278055,22419,58304,5347,15093617,41406225,78601774
458.786158,40552026,56619082,0,1528671,32047334,235848,11115,41821097,6723,543076,790405,60628532,61767,0,7457,7846967,29717158,459732
459.237332,1842418,5321390,2121658,4216562,15016580,12621733,1273638,96551171,2358230,39886367,1377861,3742844,5267855,104133643,5267575,183196081,111137321,2289804
459.249797,7883075,59679341,6396292,2781892,40536362,15961116,2160890,38921060,1158296,33784541,3611722,38273546,1766287,36607513,5602692,19226253,41828551,10958213
459.26193,68942097,226748000,1656668,33057347,47563474,17561632,58130,1361678477,1028745,0,7786352,1134354065,33321,16184,64614,2433432550,18489304,42960392
459.263041,19199843,0,3015100,67163,2611028,207711,11512,31057957,8233716,13567976,30893670,0,6438075,4681486,29371669,20625074,101060684,5143617
459.533614,84800,26298731,39564,2677322,121242068,294452,0,82938090,401344,72747477,1318272,94193533,429923,42193879,49923,2934569,7703931,8286964
459.729393,1269844,1705520,1638684,10563504,6763410,213752,1978285,22074557,526520,4841435,640770,0,341475,29916559,156253,9610273,2638237,4728517
459.761383,11210263,40761268,19899246,9705066,6721238,2469642,610919,179265,925380,493652,3616353,26736245,187081,0,366341,3826193,12776159,290684
459.90149,1566890,4527156,11565096,15260046,9017278,1432438,60673,4381243,105131,4887589,496632,576052622,978186,8661586,1375243,53185922,46986831,18766534
460.211159,3253824,7122494,1501201,5445777,2022478,10706909,734267,12490178,386384,5478264,21262943,23282760,553558,5972577,1905308,14558078,40200858,8992113
460.233539,2230400,106689379,1483537,11680689,626494,35065104,494132,1318090,336621,2491623,7790446,2926659,454427,471594,1916461,6084478,1917659,901125
460.510882,97071424,628262,39596148,57202511,18566864,177896,291913,16710012,218925,8146521,9089425,463189929,3572689,8559797,114988,124349281,115548193,158830556
460.72828,10461094,10214291,5163130,1534676,10195112,329345,40305,4048691,288285,1085162,672111,2668905,11545,2031350,142955,6486451,20305429,3353837
460.970054,798180,150968,1001769,22163,3885948,16452528,98522,24115786,0,15279542,2178870,430976,83546,2741965,33185,439927,4519505,0
461.21437,2584579,21341122,2160972,4456128,4993586,7039355,5173695,51523495,2167093,65284871,9303209,32248444,3488172,88616570,573911,117356992,22511181,88980945
461.225852,6000130,5222893,390822,18007982,1524564,85717301,221994,6954147,432117,2595732,8763252,14271897,850807,781171,1258685,174931554,9992743,1342960
461.22903,1820274,3262422,4133541,2318914,4054153,26260388,191798,5646152,412776,2358231,95356779,18688616,8141575,1837982,2126282,11802440,20966463,4168952
461.245774,6158626,10701154,13968697,6786133,56452031,2098714,3522917,36516101,545619,222838052,3317077,28667051,569081,87151533,584201,8017167,53993610,2481829
461.256145,28999415,30078512,8973354,1004343,15673910,9781681,0,11641029,346122,2971916,236916,44627883,477877,14062783,33358,622104,22004315,57934208
462.246165,45430881,154961474,26233405,6557602,5849710,4617677,971135,6562785,1791151,2282489,6771165,4259367,675542,4718780,15108118,8292847,17986165,56833128
462.267484,37859045,202576461,98823523,32776072,1200406,1492859,0,257565384,45611,1398700,178175,93194325,119269,5506625,82295,289022424,37873979,914774693
462.719585,624189,83067979,0,17554756,1179912,26392414,0,91971,0,26757,1496662,148365,2709,0,12228,500076588,444889,179306
463.230172,98576597,255533508,68836387,106441568,17891799,63642088,247912,12341093,1685574,5503350,164835913,8898806,645595,925466,1280135,97013452,14504565,108587030
463.557431,17047964,5045068,28232263,50718,2413197,0,467203,87055815,211366,48077645,81892,13164909,206071,199244112,152458,18641612,167626,117941
463.573043,6512403,3695296,11149530,8045866,8305554,2501433,9724041,253233,3890011,257858,8787906,0,78295,224685,4740317,0,2994081,106763
463.590949,547526,427590,1857913,245986,3616041,264982,5767670,33432274,644604,23542661,0,82917146,201040,14005192,80810,522886,1123906155,154631
463.834128,55596,134496,57354,184029,125782,4411381,529256,21338451,3224026,25035053,113491108,9587919,58698,3290073,721650,370272,1965640,1910644
463.903247,6185349,88597809,12732,3354814,2378,3802859,12476,4607,16766,0,5570805,6785,0,0,0,842516274,17952,2292
